Year,UNIT_MEASURE,Teritory,SEX,AGE,Value
2013,NUMBER,KRUPA NA UNI,_T,65-69,92
2013,NUMBER,KRUPA NA UNI,M,65-69,53
2013,NUMBER,KRUPA NA UNI,F,65-69,39
2013,NUMBER,KUPRES,_T,65-69,31
2013,NUMBER,KUPRES,M,65-69,14
2013,NUMBER,KUPRES,F,65-69,17
2013,NUMBER,LAKTASI,_T,65-69,1624
2013,NUMBER,LAKTASI,M,65-69,799
2013,NUMBER,LAKTASI,F,65-69,825
2013,NUMBER,LOPARE,_T,65-69,751
2013,NUMBER,LOPARE,M,65-69,360
2013,NUMBER,LOPARE,F,65-69,391
2013,NUMBER,LJUBINJE,_T,65-69,138
2013,NUMBER,LJUBINJE,M,65-69,58
2013,NUMBER,LJUBINJE,F,65-69,80
2013,NUMBER,MILICI,_T,65-69,365
2013,NUMBER,MILICI,M,65-69,166
2013,NUMBER,MILICI,F,65-69,199
2013,NUMBER,MODRICA,_T,65-69,1426
2013,NUMBER,MODRICA,M,65-69,658
2013,NUMBER,MODRICA,F,65-69,768
2013,NUMBER,MRKONJIC GRAD,_T,65-69,974
2013,NUMBER,MRKONJIC GRAD,M,65-69,435
2013,NUMBER,MRKONJIC GRAD,F,65-69,539
2013,NUMBER,NEVESINJE,_T,65-69,617
2013,NUMBER,NEVESINJE,M,65-69,243
2013,NUMBER,NEVESINJE,F,65-69,374
2013,NUMBER,NOVI GRAD,_T,65-69,1251
2013,NUMBER,NOVI GRAD,M,65-69,552
2013,NUMBER,NOVI GRAD,F,65-69,699
2013,NUMBER,NOVO GORAZDE,_T,65-69,147
2013,NUMBER,NOVO GORAZDE,M,65-69,79
2013,NUMBER,NOVO GORAZDE,F,65-69,68
2013,NUMBER,OSMACI,_T,65-69,242
2013,NUMBER,OSMACI,M,65-69,116
2013,NUMBER,OSMACI,F,65-69,126
2013,NUMBER,OSTRA LUKA,_T,65-69,137
2013,NUMBER,OSTRA LUKA,M,65-69,57
2013,NUMBER,OSTRA LUKA,F,65-69,80
2013,NUMBER,PELAGICEVO,_T,65-69,344
2013,NUMBER,PELAGICEVO,M,65-69,158
2013,NUMBER,PELAGICEVO,F,65-69,186
2013,NUMBER,PETROVAC,_T,65-69,20
2013,NUMBER,PETROVAC,M,65-69,7
2013,NUMBER,PETROVAC,F,65-69,13
2013,NUMBER,PETROVO,_T,65-69,362
2013,NUMBER,PETROVO,M,65-69,142
2013,NUMBER,PETROVO,F,65-69,220
2013,NUMBER,GRAD PRIJEDOR,_T,65-69,4026
2013,NUMBER,GRAD PRIJEDOR,M,65-69,1866
2013,NUMBER,GRAD PRIJEDOR,F,65-69,2160
2013,NUMBER,PRNJAVOR,_T,65-69,2103
2013,NUMBER,PRNJAVOR,M,65-69,952
2013,NUMBER,PRNJAVOR,F,65-69,1151
2013,NUMBER,RIBNIK,_T,65-69,400
2013,NUMBER,RIBNIK,M,65-69,178
2013,NUMBER,RIBNIK,F,65-69,222
2013,NUMBER,ROGATICA,_T,65-69,482
2013,NUMBER,ROGATICA,M,65-69,209
2013,NUMBER,ROGATICA,F,65-69,273
2013,NUMBER,RUDO,_T,65-69,473
2013,NUMBER,RUDO,M,65-69,221
2013,NUMBER,RUDO,F,65-69,252
2013,NUMBER,SRBAC,_T,65-69,992
2013,NUMBER,SRBAC,M,65-69,474
2013,NUMBER,SRBAC,F,65-69,518
2013,NUMBER,SREBRENICA,_T,65-69,538
2013,NUMBER,SREBRENICA,M,65-69,210
2013,NUMBER,SREBRENICA,F,65-69,328
2013,NUMBER,STANARI,_T,65-69,468
2013,NUMBER,STANARI,M,65-69,212
2013,NUMBER,STANARI,F,65-69,256
2013,NUMBER,TESLIC,_T,65-69,2067
2013,NUMBER,TESLIC,M,65-69,885
2013,NUMBER,TESLIC,F,65-69,1182
2013,NUMBER,GRAD TREBINJE,_T,65-69,1302
2013,NUMBER,GRAD TREBINJE,M,65-69,573
2013,NUMBER,GRAD TREBINJE,F,65-69,729
2013,NUMBER,UGLJEVIK,_T,65-69,683
2013,NUMBER,UGLJEVIK,M,65-69,342
2013,NUMBER,UGLJEVIK,F,65-69,341
2013,NUMBER,FOCA,_T,65-69,900
2013,NUMBER,FOCA,M,65-69,395
2013,NUMBER,FOCA,F,65-69,505
2013,NUMBER,HAN PIJESAK,_T,65-69,186
2013,NUMBER,HAN PIJESAK,M,65-69,70
2013,NUMBER,HAN PIJESAK,F,65-69,116
2013,NUMBER,CAJNICE,_T,65-69,266
2013,NUMBER,CAJNICE,M,65-69,114
2013,NUMBER,CAJNICE,F,65-69,152
2013,NUMBER,CELINAC,_T,65-69,708
2013,NUMBER,CELINAC,M,65-69,320
2013,NUMBER,CELINAC,F,65-69,388
2013,NUMBER,SAMAC,_T,65-69,1034
2013,NUMBER,SAMAC,M,65-69,479
2013,NUMBER,SAMAC,F,65-69,555
2013,NUMBER,SEKOVICI,_T,65-69,390
2013,NUMBER,SEKOVICI,M,65-69,180
2013,NUMBER,SEKOVICI,F,65-69,210
2013,NUMBER,SIPOVO,_T,65-69,508
2013,NUMBER,SIPOVO,M,65-69,227
2013,NUMBER,SIPOVO,F,65-69,281
2013,NUMBER,REPUBLIKA SRPSKA,_T,70-74,56085
2013,NUMBER,REPUBLIKA SRPSKA,M,70-74,24039
2013,NUMBER,REPUBLIKA SRPSKA,F,70-74,32046
2013,NUMBER,GRAD BANJA LUKA,_T,70-74,7373
2013,NUMBER,GRAD BANJA LUKA,M,70-74,3164
2013,NUMBER,GRAD BANJA LUKA,F,70-74,4209
2013,NUMBER,BERKOVICI,_T,70-74,148
2013,NUMBER,BERKOVICI,M,70-74,61
2013,NUMBER,BERKOVICI,F,70-74,87
2013,NUMBER,GRAD BIJELJINA,_T,70-74,4798
2013,NUMBER,GRAD BIJELJINA,M,70-74,2069
2013,NUMBER,GRAD BIJELJINA,F,70-74,2729
2013,NUMBER,BILECA,_T,70-74,537
2013,NUMBER,BILECA,M,70-74,236
2013,NUMBER,BILECA,F,70-74,301
2013,NUMBER,BRATUNAC,_T,70-74,640
2013,NUMBER,BRATUNAC,M,70-74,248
2013,NUMBER,BRATUNAC,F,70-74,392
2013,NUMBER,BROD,_T,70-74,774
2013,NUMBER,BROD,M,70-74,327
2013,NUMBER,BROD,F,70-74,447
2013,NUMBER,VISEGRAD,_T,70-74,578
2013,NUMBER,VISEGRAD,M,70-74,233
2013,NUMBER,VISEGRAD,F,70-74,345
2013,NUMBER,VLASENICA,_T,70-74,355
2013,NUMBER,VLASENICA,M,70-74,138
2013,NUMBER,VLASENICA,F,70-74,217
2013,NUMBER,VUKOSAVLJE,_T,70-74,234
2013,NUMBER,VUKOSAVLJE,M,70-74,113
2013,NUMBER,VUKOSAVLJE,F,70-74,121
2013,NUMBER,GACKO,_T,70-74,388
2013,NUMBER,GACKO,M,70-74,166
2013,NUMBER,GACKO,F,70-74,222
2013,NUMBER,GRAD GRADISKA,_T,70-74,2390
2013,NUMBER,GRAD GRADISKA,M,70-74,1065
2013,NUMBER,GRAD GRADISKA,F,70-74,1325
2013,NUMBER,GRAD DERVENTA,_T,70-74,1414
2013,NUMBER,GRAD DERVENTA,M,70-74,614
2013,NUMBER,GRAD DERVENTA,F,70-74,800
2013,NUMBER,GRAD DOBOJ,_T,70-74,3146
2013,NUMBER,GRAD DOBOJ,M,70-74,1382
2013,NUMBER,GRAD DOBOJ,F,70-74,1764
2013,NUMBER,DONJI ZABAR,_T,70-74,223
2013,NUMBER,DONJI ZABAR,M,70-74,96
2013,NUMBER,DONJI ZABAR,F,70-74,127
2013,NUMBER,GRAD ZVORNIK,_T,70-74,2025
2013,NUMBER,GRAD ZVORNIK,M,70-74,852
2013,NUMBER,GRAD ZVORNIK,F,70-74,1173
2013,NUMBER,ISTOCNI DRVAR,_T,70-74,2
2013,NUMBER,ISTOCNI DRVAR,M,70-74,1
2013,NUMBER,ISTOCNI DRVAR,F,70-74,1
2013,NUMBER,ISTOCNI MOSTAR,_T,70-74,25
2013,NUMBER,ISTOCNI MOSTAR,M,70-74,12
2013,NUMBER,ISTOCNI MOSTAR,F,70-74,13
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,70-74,2816
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,70-74,1185
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,70-74,1631
2013,NUMBER,ISTOCNA ILIDZA,_T,70-74,615
2013,NUMBER,ISTOCNA ILIDZA,M,70-74,261
2013,NUMBER,ISTOCNA ILIDZA,F,70-74,354
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,70-74,476
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,70-74,191
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,70-74,285
2013,NUMBER,ISTOČNI STARI GRAD,_T,70-74,84
2013,NUMBER,ISTOČNI STARI GRAD,M,70-74,36
2013,NUMBER,ISTOČNI STARI GRAD,F,70-74,48
2013,NUMBER,PALE,_T,70-74,974
2013,NUMBER,PALE,M,70-74,403
2013,NUMBER,PALE,F,70-74,571
2013,NUMBER,SOKOLAC,_T,70-74,545
2013,NUMBER,SOKOLAC,M,70-74,247
2013,NUMBER,SOKOLAC,F,70-74,298
2013,NUMBER,TRNOVO,_T,70-74,122
2013,NUMBER,TRNOVO,M,70-74,47
2013,NUMBER,TRNOVO,F,70-74,75
2013,NUMBER,JEZERO,_T,70-74,38
2013,NUMBER,JEZERO,M,70-74,14
2013,NUMBER,JEZERO,F,70-74,24
2013,NUMBER,KALINOVIK,_T,70-74,148
2013,NUMBER,KALINOVIK,M,70-74,53
2013,NUMBER,KALINOVIK,F,70-74,95
2013,NUMBER,KNEZEVO,_T,70-74,469
2013,NUMBER,KNEZEVO,M,70-74,215
2013,NUMBER,KNEZEVO,F,70-74,254
2013,NUMBER,KOSTAJNICA,_T,70-74,251
2013,NUMBER,KOSTAJNICA,M,70-74,113
2013,NUMBER,KOSTAJNICA,F,70-74,138
2013,NUMBER,KOTOR VAROS,_T,70-74,684
2013,NUMBER,KOTOR VAROS,M,70-74,292
2013,NUMBER,KOTOR VAROS,F,70-74,392
2013,NUMBER,KOZARSKA DUBICA,_T,70-74,1140
2013,NUMBER,KOZARSKA DUBICA,M,70-74,458
2013,NUMBER,KOZARSKA DUBICA,F,70-74,682
2013,NUMBER,KRUPA NA UNI,_T,70-74,110
2013,NUMBER,KRUPA NA UNI,M,70-74,45
2013,NUMBER,KRUPA NA UNI,F,70-74,65
2013,NUMBER,KUPRES,_T,70-74,42
2013,NUMBER,KUPRES,M,70-74,18
2013,NUMBER,KUPRES,F,70-74,24
2013,NUMBER,LAKTASI,_T,70-74,1488
2013,NUMBER,LAKTASI,M,70-74,667
2013,NUMBER,LAKTASI,F,70-74,821
2013,NUMBER,LOPARE,_T,70-74,747
2013,NUMBER,LOPARE,M,70-74,315
2013,NUMBER,LOPARE,F,70-74,432
2013,NUMBER,LJUBINJE,_T,70-74,173
2013,NUMBER,LJUBINJE,M,70-74,71
2013,NUMBER,LJUBINJE,F,70-74,102
2013,NUMBER,MILICI,_T,70-74,267
2013,NUMBER,MILICI,M,70-74,104
2013,NUMBER,MILICI,F,70-74,163
2013,NUMBER,MODRICA,_T,70-74,1300
2013,NUMBER,MODRICA,M,70-74,586
2013,NUMBER,MODRICA,F,70-74,714
2013,NUMBER,MRKONJIC GRAD,_T,70-74,818
2013,NUMBER,MRKONJIC GRAD,M,70-74,355
2013,NUMBER,MRKONJIC GRAD,F,70-74,463
2013,NUMBER,NEVESINJE,_T,70-74,689
2013,NUMBER,NEVESINJE,M,70-74,282
2013,NUMBER,NEVESINJE,F,70-74,407
2013,NUMBER,NOVI GRAD,_T,70-74,1264
2013,NUMBER,NOVI GRAD,M,70-74,550
2013,NUMBER,NOVI GRAD,F,70-74,714
2013,NUMBER,NOVO GORAZDE,_T,70-74,135
2013,NUMBER,NOVO GORAZDE,M,70-74,55
2013,NUMBER,NOVO GORAZDE,F,70-74,80
2013,NUMBER,OSMACI,_T,70-74,216
2013,NUMBER,OSMACI,M,70-74,101
2013,NUMBER,OSMACI,F,70-74,115
2013,NUMBER,OSTRA LUKA,_T,70-74,173
2013,NUMBER,OSTRA LUKA,M,70-74,67
2013,NUMBER,OSTRA LUKA,F,70-74,106
2013,NUMBER,PELAGICEVO,_T,70-74,328
2013,NUMBER,PELAGICEVO,M,70-74,133
2013,NUMBER,PELAGICEVO,F,70-74,195
2013,NUMBER,PETROVAC,_T,70-74,27
2013,NUMBER,PETROVAC,M,70-74,10
2013,NUMBER,PETROVAC,F,70-74,17
2013,NUMBER,PETROVO,_T,70-74,439
2013,NUMBER,PETROVO,M,70-74,190
2013,NUMBER,PETROVO,F,70-74,249
2013,NUMBER,GRAD PRIJEDOR,_T,70-74,4126
2013,NUMBER,GRAD PRIJEDOR,M,70-74,1747
2013,NUMBER,GRAD PRIJEDOR,F,70-74,2379
2013,NUMBER,PRNJAVOR,_T,70-74,2034
2013,NUMBER,PRNJAVOR,M,70-74,910
2013,NUMBER,PRNJAVOR,F,70-74,1124
2013,NUMBER,RIBNIK,_T,70-74,372
2013,NUMBER,RIBNIK,M,70-74,150
2013,NUMBER,RIBNIK,F,70-74,222
2013,NUMBER,ROGATICA,_T,70-74,609
2013,NUMBER,ROGATICA,M,70-74,263
2013,NUMBER,ROGATICA,F,70-74,346
2013,NUMBER,RUDO,_T,70-74,445
2013,NUMBER,RUDO,M,70-74,197
2013,NUMBER,RUDO,F,70-74,248
2013,NUMBER,SRBAC,_T,70-74,981
2013,NUMBER,SRBAC,M,70-74,461
2013,NUMBER,SRBAC,F,70-74,520
2013,NUMBER,SREBRENICA,_T,70-74,470
2013,NUMBER,SREBRENICA,M,70-74,169
2013,NUMBER,SREBRENICA,F,70-74,301
2013,NUMBER,STANARI,_T,70-74,473
2013,NUMBER,STANARI,M,70-74,198
2013,NUMBER,STANARI,F,70-74,275
2013,NUMBER,TESLIC,_T,70-74,1836
2013,NUMBER,TESLIC,M,70-74,766
2013,NUMBER,TESLIC,F,70-74,1070
2013,NUMBER,GRAD TREBINJE,_T,70-74,1403
2013,NUMBER,GRAD TREBINJE,M,70-74,610
2013,NUMBER,GRAD TREBINJE,F,70-74,793
2013,NUMBER,UGLJEVIK,_T,70-74,697
2013,NUMBER,UGLJEVIK,M,70-74,310
2013,NUMBER,UGLJEVIK,F,70-74,387
2013,NUMBER,FOCA,_T,70-74,1042
2013,NUMBER,FOCA,M,70-74,422
2013,NUMBER,FOCA,F,70-74,620
2013,NUMBER,HAN PIJESAK,_T,70-74,192
2013,NUMBER,HAN PIJESAK,M,70-74,74
2013,NUMBER,HAN PIJESAK,F,70-74,118
2013,NUMBER,CAJNICE,_T,70-74,252
2013,NUMBER,CAJNICE,M,70-74,97
2013,NUMBER,CAJNICE,F,70-74,155
2013,NUMBER,CELINAC,_T,70-74,647
2013,NUMBER,CELINAC,M,70-74,280
2013,NUMBER,CELINAC,F,70-74,367
2013,NUMBER,SAMAC,_T,70-74,982
2013,NUMBER,SAMAC,M,70-74,421
2013,NUMBER,SAMAC,F,70-74,561
2013,NUMBER,SEKOVICI,_T,70-74,276
2013,NUMBER,SEKOVICI,M,70-74,118
2013,NUMBER,SEKOVICI,F,70-74,158
2013,NUMBER,SIPOVO,_T,70-74,436
2013,NUMBER,SIPOVO,M,70-74,190
2013,NUMBER,SIPOVO,F,70-74,246
2013,NUMBER,REPUBLIKA SRPSKA,_T,75-79,47377
2013,NUMBER,REPUBLIKA SRPSKA,M,75-79,18940
2013,NUMBER,REPUBLIKA SRPSKA,F,75-79,28437
2013,NUMBER,GRAD BANJA LUKA,_T,75-79,6191
2013,NUMBER,GRAD BANJA LUKA,M,75-79,2583
2013,NUMBER,GRAD BANJA LUKA,F,75-79,3608
2013,NUMBER,BERKOVICI,_T,75-79,133
2013,NUMBER,BERKOVICI,M,75-79,59
2013,NUMBER,BERKOVICI,F,75-79,74
2013,NUMBER,GRAD BIJELJINA,_T,75-79,4125
2013,NUMBER,GRAD BIJELJINA,M,75-79,1749
2013,NUMBER,GRAD BIJELJINA,F,75-79,2376
2013,NUMBER,BILECA,_T,75-79,440
2013,NUMBER,BILECA,M,75-79,176
2013,NUMBER,BILECA,F,75-79,264
2013,NUMBER,BRATUNAC,_T,75-79,517
2013,NUMBER,BRATUNAC,M,75-79,169
2013,NUMBER,BRATUNAC,F,75-79,348
2013,NUMBER,BROD,_T,75-79,586
2013,NUMBER,BROD,M,75-79,210
2013,NUMBER,BROD,F,75-79,376
2013,NUMBER,VISEGRAD,_T,75-79,524
2013,NUMBER,VISEGRAD,M,75-79,197
2013,NUMBER,VISEGRAD,F,75-79,327
2013,NUMBER,VLASENICA,_T,75-79,296
2013,NUMBER,VLASENICA,M,75-79,102
2013,NUMBER,VLASENICA,F,75-79,194
2013,NUMBER,VUKOSAVLJE,_T,75-79,200
2013,NUMBER,VUKOSAVLJE,M,75-79,73
2013,NUMBER,VUKOSAVLJE,F,75-79,127
2013,NUMBER,GACKO,_T,75-79,344
2013,NUMBER,GACKO,M,75-79,132
2013,NUMBER,GACKO,F,75-79,212
2013,NUMBER,GRAD GRADISKA,_T,75-79,2019
2013,NUMBER,GRAD GRADISKA,M,75-79,787
2013,NUMBER,GRAD GRADISKA,F,75-79,1232
2013,NUMBER,GRAD DERVENTA,_T,75-79,1155
2013,NUMBER,GRAD DERVENTA,M,75-79,454
2013,NUMBER,GRAD DERVENTA,F,75-79,701
2013,NUMBER,GRAD DOBOJ,_T,75-79,2524
2013,NUMBER,GRAD DOBOJ,M,75-79,986
2013,NUMBER,GRAD DOBOJ,F,75-79,1538
2013,NUMBER,DONJI ZABAR,_T,75-79,189
2013,NUMBER,DONJI ZABAR,M,75-79,81
2013,NUMBER,DONJI ZABAR,F,75-79,108
2013,NUMBER,GRAD ZVORNIK,_T,75-79,1673
2013,NUMBER,GRAD ZVORNIK,M,75-79,645
2013,NUMBER,GRAD ZVORNIK,F,75-79,1028
2013,NUMBER,ISTOCNI DRVAR,_T,75-79,1
2013,NUMBER,ISTOCNI DRVAR,M,75-79,-
2013,NUMBER,ISTOCNI DRVAR,F,75-79,1
2013,NUMBER,ISTOCNI MOSTAR,_T,75-79,21
2013,NUMBER,ISTOCNI MOSTAR,M,75-79,8
2013,NUMBER,ISTOCNI MOSTAR,F,75-79,13
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,75-79,2514
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,75-79,1016
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,75-79,1498
2013,NUMBER,ISTOCNA ILIDZA,_T,75-79,543
2013,NUMBER,ISTOCNA ILIDZA,M,75-79,222
2013,NUMBER,ISTOCNA ILIDZA,F,75-79,321
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,75-79,390
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,75-79,147
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,75-79,243
2013,NUMBER,ISTOČNI STARI GRAD,_T,75-79,82
2013,NUMBER,ISTOČNI STARI GRAD,M,75-79,33
2013,NUMBER,ISTOČNI STARI GRAD,F,75-79,49
2013,NUMBER,PALE,_T,75-79,846
2013,NUMBER,PALE,M,75-79,338
2013,NUMBER,PALE,F,75-79,508
2013,NUMBER,SOKOLAC,_T,75-79,546
2013,NUMBER,SOKOLAC,M,75-79,225
2013,NUMBER,SOKOLAC,F,75-79,321
2013,NUMBER,TRNOVO,_T,75-79,107
2013,NUMBER,TRNOVO,M,75-79,51
2013,NUMBER,TRNOVO,F,75-79,56
2013,NUMBER,JEZERO,_T,75-79,46
2013,NUMBER,JEZERO,M,75-79,21
2013,NUMBER,JEZERO,F,75-79,25
2013,NUMBER,KALINOVIK,_T,75-79,138
2013,NUMBER,KALINOVIK,M,75-79,55
2013,NUMBER,KALINOVIK,F,75-79,83
2013,NUMBER,KNEZEVO,_T,75-79,342
2013,NUMBER,KNEZEVO,M,75-79,126
2013,NUMBER,KNEZEVO,F,75-79,216
2013,NUMBER,KOSTAJNICA,_T,75-79,235
2013,NUMBER,KOSTAJNICA,M,75-79,102
2013,NUMBER,KOSTAJNICA,F,75-79,133
2013,NUMBER,KOTOR VAROS,_T,75-79,536
2013,NUMBER,KOTOR VAROS,M,75-79,214
2013,NUMBER,KOTOR VAROS,F,75-79,322
2013,NUMBER,KOZARSKA DUBICA,_T,75-79,1216
2013,NUMBER,KOZARSKA DUBICA,M,75-79,483
2013,NUMBER,KOZARSKA DUBICA,F,75-79,733
2013,NUMBER,KRUPA NA UNI,_T,75-79,119
2013,NUMBER,KRUPA NA UNI,M,75-79,46
2013,NUMBER,KRUPA NA UNI,F,75-79,73
2013,NUMBER,KUPRES,_T,75-79,45
2013,NUMBER,KUPRES,M,75-79,17
2013,NUMBER,KUPRES,F,75-79,28
2013,NUMBER,LAKTASI,_T,75-79,1104
2013,NUMBER,LAKTASI,M,75-79,442
2013,NUMBER,LAKTASI,F,75-79,662
2013,NUMBER,LOPARE,_T,75-79,772
2013,NUMBER,LOPARE,M,75-79,315
2013,NUMBER,LOPARE,F,75-79,457
2013,NUMBER,LJUBINJE,_T,75-79,163
2013,NUMBER,LJUBINJE,M,75-79,58
2013,NUMBER,LJUBINJE,F,75-79,105
2013,NUMBER,MILICI,_T,75-79,256
2013,NUMBER,MILICI,M,75-79,102
2013,NUMBER,MILICI,F,75-79,154
2013,NUMBER,MODRICA,_T,75-79,1085
2013,NUMBER,MODRICA,M,75-79,466
2013,NUMBER,MODRICA,F,75-79,619
2013,NUMBER,MRKONJIC GRAD,_T,75-79,815
2013,NUMBER,MRKONJIC GRAD,M,75-79,316
2013,NUMBER,MRKONJIC GRAD,F,75-79,499
2013,NUMBER,NEVESINJE,_T,75-79,594
2013,NUMBER,NEVESINJE,M,75-79,231
2013,NUMBER,NEVESINJE,F,75-79,363
2013,NUMBER,NOVI GRAD,_T,75-79,1144
2013,NUMBER,NOVI GRAD,M,75-79,441
2013,NUMBER,NOVI GRAD,F,75-79,703
2013,NUMBER,NOVO GORAZDE,_T,75-79,135
2013,NUMBER,NOVO GORAZDE,M,75-79,62
2013,NUMBER,NOVO GORAZDE,F,75-79,73
2013,NUMBER,OSMACI,_T,75-79,163
2013,NUMBER,OSMACI,M,75-79,58
2013,NUMBER,OSMACI,F,75-79,105
2013,NUMBER,OSTRA LUKA,_T,75-79,150
2013,NUMBER,OSTRA LUKA,M,75-79,61
2013,NUMBER,OSTRA LUKA,F,75-79,89
2013,NUMBER,PELAGICEVO,_T,75-79,274
2013,NUMBER,PELAGICEVO,M,75-79,108
2013,NUMBER,PELAGICEVO,F,75-79,166
2013,NUMBER,PETROVAC,_T,75-79,24
2013,NUMBER,PETROVAC,M,75-79,8
2013,NUMBER,PETROVAC,F,75-79,16
2013,NUMBER,PETROVO,_T,75-79,395
2013,NUMBER,PETROVO,M,75-79,156
2013,NUMBER,PETROVO,F,75-79,239
2013,NUMBER,GRAD PRIJEDOR,_T,75-79,3447
2013,NUMBER,GRAD PRIJEDOR,M,75-79,1333
2013,NUMBER,GRAD PRIJEDOR,F,75-79,2114
2013,NUMBER,PRNJAVOR,_T,75-79,1474
2013,NUMBER,PRNJAVOR,M,75-79,576
2013,NUMBER,PRNJAVOR,F,75-79,898
2013,NUMBER,RIBNIK,_T,75-79,329
2013,NUMBER,RIBNIK,M,75-79,126
2013,NUMBER,RIBNIK,F,75-79,203
2013,NUMBER,ROGATICA,_T,75-79,534
2013,NUMBER,ROGATICA,M,75-79,220
2013,NUMBER,ROGATICA,F,75-79,314
2013,NUMBER,RUDO,_T,75-79,360
2013,NUMBER,RUDO,M,75-79,160
2013,NUMBER,RUDO,F,75-79,200
2013,NUMBER,SRBAC,_T,75-79,721
2013,NUMBER,SRBAC,M,75-79,270
2013,NUMBER,SRBAC,F,75-79,451
2013,NUMBER,SREBRENICA,_T,75-79,323
2013,NUMBER,SREBRENICA,M,75-79,116
2013,NUMBER,SREBRENICA,F,75-79,207
2013,NUMBER,STANARI,_T,75-79,347
2013,NUMBER,STANARI,M,75-79,140
2013,NUMBER,STANARI,F,75-79,207
2013,NUMBER,TESLIC,_T,75-79,1435
2013,NUMBER,TESLIC,M,75-79,588
2013,NUMBER,TESLIC,F,75-79,847
2013,NUMBER,GRAD TREBINJE,_T,75-79,1242
2013,NUMBER,GRAD TREBINJE,M,75-79,510
2013,NUMBER,GRAD TREBINJE,F,75-79,732
2013,NUMBER,UGLJEVIK,_T,75-79,678
2013,NUMBER,UGLJEVIK,M,75-79,277
2013,NUMBER,UGLJEVIK,F,75-79,401
2013,NUMBER,FOCA,_T,75-79,885
2013,NUMBER,FOCA,M,75-79,375
2013,NUMBER,FOCA,F,75-79,510
2013,NUMBER,HAN PIJESAK,_T,75-79,219
2013,NUMBER,HAN PIJESAK,M,75-79,79
2013,NUMBER,HAN PIJESAK,F,75-79,140
2013,NUMBER,CAJNICE,_T,75-79,228
2013,NUMBER,CAJNICE,M,75-79,85
2013,NUMBER,CAJNICE,F,75-79,143
2013,NUMBER,CELINAC,_T,75-79,489
2013,NUMBER,CELINAC,M,75-79,185
2013,NUMBER,CELINAC,F,75-79,304
2013,NUMBER,SAMAC,_T,75-79,738
2013,NUMBER,SAMAC,M,75-79,297
2013,NUMBER,SAMAC,F,75-79,441
2013,NUMBER,SEKOVICI,_T,75-79,229
2013,NUMBER,SEKOVICI,M,75-79,88
2013,NUMBER,SEKOVICI,F,75-79,141
2013,NUMBER,SIPOVO,_T,75-79,496
2013,NUMBER,SIPOVO,M,75-79,200
2013,NUMBER,SIPOVO,F,75-79,296
2013,NUMBER,REPUBLIKA SRPSKA,_T,80-84,25370
2013,NUMBER,REPUBLIKA SRPSKA,M,80-84,9573
2013,NUMBER,REPUBLIKA SRPSKA,F,80-84,15797
2013,NUMBER,GRAD BANJA LUKA,_T,80-84,3232
2013,NUMBER,GRAD BANJA LUKA,M,80-84,1247
2013,NUMBER,GRAD BANJA LUKA,F,80-84,1985
2013,NUMBER,BERKOVICI,_T,80-84,76
2013,NUMBER,BERKOVICI,M,80-84,35
2013,NUMBER,BERKOVICI,F,80-84,41
2013,NUMBER,GRAD BIJELJINA,_T,80-84,2047
2013,NUMBER,GRAD BIJELJINA,M,80-84,785
2013,NUMBER,GRAD BIJELJINA,F,80-84,1262
2013,NUMBER,BILECA,_T,80-84,297
2013,NUMBER,BILECA,M,80-84,121
2013,NUMBER,BILECA,F,80-84,176
2013,NUMBER,BRATUNAC,_T,80-84,246
2013,NUMBER,BRATUNAC,M,80-84,81
2013,NUMBER,BRATUNAC,F,80-84,165
2013,NUMBER,BROD,_T,80-84,327
2013,NUMBER,BROD,M,80-84,113
2013,NUMBER,BROD,F,80-84,214
2013,NUMBER,VISEGRAD,_T,80-84,301
2013,NUMBER,VISEGRAD,M,80-84,121
2013,NUMBER,VISEGRAD,F,80-84,180
2013,NUMBER,VLASENICA,_T,80-84,178
2013,NUMBER,VLASENICA,M,80-84,76
2013,NUMBER,VLASENICA,F,80-84,102
2013,NUMBER,VUKOSAVLJE,_T,80-84,114
2013,NUMBER,VUKOSAVLJE,M,80-84,48
2013,NUMBER,VUKOSAVLJE,F,80-84,66
2013,NUMBER,GACKO,_T,80-84,210
2013,NUMBER,GACKO,M,80-84,81
2013,NUMBER,GACKO,F,80-84,129
2013,NUMBER,GRAD GRADISKA,_T,80-84,1171
2013,NUMBER,GRAD GRADISKA,M,80-84,411
2013,NUMBER,GRAD GRADISKA,F,80-84,760
2013,NUMBER,GRAD DERVENTA,_T,80-84,577
2013,NUMBER,GRAD DERVENTA,M,80-84,196
2013,NUMBER,GRAD DERVENTA,F,80-84,381
2013,NUMBER,GRAD DOBOJ,_T,80-84,1351
