Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,SRBAC,Both sexes,70-74,979
2013,Number,SRBAC,M,70-74,453
2013,Number,SRBAC,F,70-74,526
2013,Number,SREBRENICA,Both sexes,70-74,454
2013,Number,SREBRENICA,M,70-74,158
2013,Number,SREBRENICA,F,70-74,296
2013,Number,TESLIC,Both sexes,70-74,1850
2013,Number,TESLIC,M,70-74,771
2013,Number,TESLIC,F,70-74,1079
2013,Number,TREBINJE,Both sexes,70-74,1348
2013,Number,TREBINJE,M,70-74,573
2013,Number,TREBINJE,F,70-74,775
2013,Number,TRNOVO,Both sexes,70-74,121
2013,Number,TRNOVO,M,70-74,46
2013,Number,TRNOVO,F,70-74,75
2013,Number,UGLJEVIK,Both sexes,70-74,669
2013,Number,UGLJEVIK,M,70-74,302
2013,Number,UGLJEVIK,F,70-74,367
2013,Number,FOCA,Both sexes,70-74,1032
2013,Number,FOCA,M,70-74,412
2013,Number,FOCA,F,70-74,620
2013,Number,HAN PIJESAK,Both sexes,70-74,182
2013,Number,HAN PIJESAK,M,70-74,70
2013,Number,HAN PIJESAK,F,70-74,112
2013,Number,CAJNICE,Both sexes,70-74,252
2013,Number,CAJNICE,M,70-74,96
2013,Number,CAJNICE,F,70-74,156
2013,Number,CELINAC,Both sexes,70-74,638
2013,Number,CELINAC,M,70-74,275
2013,Number,CELINAC,F,70-74,363
2013,Number,SAMAC,Both sexes,70-74,972
2013,Number,SAMAC,M,70-74,410
2013,Number,SAMAC,F,70-74,562
2013,Number,SEKOVICI,Both sexes,70-74,277
2013,Number,SEKOVICI,M,70-74,121
2013,Number,SEKOVICI,F,70-74,156
2013,Number,SIPOVO,Both sexes,70-74,411
2013,Number,SIPOVO,M,70-74,173
2013,Number,SIPOVO,F,70-74,238
2013,Number,BANJA LUKA,Both sexes,75-79,6258
2013,Number,BANJA LUKA,M,75-79,2605
2013,Number,BANJA LUKA,F,75-79,3653
2013,Number,BERKOVICI,Both sexes,75-79,129
2013,Number,BERKOVICI,M,75-79,57
2013,Number,BERKOVICI,F,75-79,72
2013,Number,BIJELJINA,Both sexes,75-79,4195
2013,Number,BIJELJINA,M,75-79,1774
2013,Number,BIJELJINA,F,75-79,2421
2013,Number,BILECA,Both sexes,75-79,449
2013,Number,BILECA,M,75-79,183
2013,Number,BILECA,F,75-79,266
2013,Number,BRATUNAC,Both sexes,75-79,521
2013,Number,BRATUNAC,M,75-79,167
2013,Number,BRATUNAC,F,75-79,354
2013,Number,BROD,Both sexes,75-79,578
2013,Number,BROD,M,75-79,208
2013,Number,BROD,F,75-79,370
2013,Number,VISEGRAD,Both sexes,75-79,538
2013,Number,VISEGRAD,M,75-79,204
2013,Number,VISEGRAD,F,75-79,334
2013,Number,VLASENICA,Both sexes,75-79,298
2013,Number,VLASENICA,M,75-79,102
2013,Number,VLASENICA,F,75-79,196
2013,Number,VUKOSAVLJE,Both sexes,75-79,196
2013,Number,VUKOSAVLJE,M,75-79,75
2013,Number,VUKOSAVLJE,F,75-79,121
2013,Number,GACKO,Both sexes,75-79,352
2013,Number,GACKO,M,75-79,141
2013,Number,GACKO,F,75-79,211
2013,Number,GRADISKA,Both sexes,75-79,2050
2013,Number,GRADISKA,M,75-79,806
2013,Number,GRADISKA,F,75-79,1244
2013,Number,DERVENTA,Both sexes,75-79,1176
2013,Number,DERVENTA,M,75-79,457
2013,Number,DERVENTA,F,75-79,719
2013,Number,DOBOJ,Both sexes,75-79,2914
2013,Number,DOBOJ,M,75-79,1161
2013,Number,DOBOJ,F,75-79,1753
2013,Number,DONJI ZABAR,Both sexes,75-79,190
2013,Number,DONJI ZABAR,M,75-79,82
2013,Number,DONJI ZABAR,F,75-79,108
2013,Number,ZVORNIK,Both sexes,75-79,1704
2013,Number,ZVORNIK,M,75-79,653
2013,Number,ZVORNIK,F,75-79,1051
2013,Number,ISTOCNA ILIDZA,Both sexes,75-79,555
2013,Number,ISTOCNA ILIDZA,M,75-79,227
2013,Number,ISTOCNA ILIDZA,F,75-79,328
2013,Number,ISTOCNI DRVAR,Both sexes,75-79,2
2013,Number,ISTOCNI DRVAR,M,75-79,1
2013,Number,ISTOCNI DRVAR,F,75-79,1
2013,Number,ISTOCNI MOSTAR,Both sexes,75-79,21
2013,Number,ISTOCNI MOSTAR,M,75-79,8
2013,Number,ISTOCNI MOSTAR,F,75-79,13
2013,Number,ISTOCNI STARI GRAD,Both sexes,75-79,84
2013,Number,ISTOCNI STARI GRAD,M,75-79,33
2013,Number,ISTOCNI STARI GRAD,F,75-79,51
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,75-79,396
2013,Number,ISTOCNO NOVO SARAJEVO,M,75-79,154
2013,Number,ISTOCNO NOVO SARAJEVO,F,75-79,242
2013,Number,JEZERO,Both sexes,75-79,42
2013,Number,JEZERO,M,75-79,18
2013,Number,JEZERO,F,75-79,24
2013,Number,KALINOVIK,Both sexes,75-79,135
2013,Number,KALINOVIK,M,75-79,53
2013,Number,KALINOVIK,F,75-79,82
2013,Number,KNEZEVO,Both sexes,75-79,345
2013,Number,KNEZEVO,M,75-79,130
2013,Number,KNEZEVO,F,75-79,215
2013,Number,KOZARSKA DUBICA,Both sexes,75-79,1231
2013,Number,KOZARSKA DUBICA,M,75-79,488
2013,Number,KOZARSKA DUBICA,F,75-79,743
2013,Number,KOSTAJNICA,Both sexes,75-79,242
2013,Number,KOSTAJNICA,M,75-79,108
2013,Number,KOSTAJNICA,F,75-79,134
2013,Number,KOTOR VAROS,Both sexes,75-79,542
2013,Number,KOTOR VAROS,M,75-79,218
2013,Number,KOTOR VAROS,F,75-79,324
2013,Number,KRUPA NA UNI,Both sexes,75-79,119
2013,Number,KRUPA NA UNI,M,75-79,44
2013,Number,KRUPA NA UNI,F,75-79,75
2013,Number,KUPRES,Both sexes,75-79,42
2013,Number,KUPRES,M,75-79,17
2013,Number,KUPRES,F,75-79,25
2013,Number,LAKTASI,Both sexes,75-79,1124
2013,Number,LAKTASI,M,75-79,451
2013,Number,LAKTASI,F,75-79,673
2013,Number,LOPARE,Both sexes,75-79,777
2013,Number,LOPARE,M,75-79,314
2013,Number,LOPARE,F,75-79,463
2013,Number,LJUBINJE,Both sexes,75-79,166
2013,Number,LJUBINJE,M,75-79,58
2013,Number,LJUBINJE,F,75-79,108
2013,Number,MILICI,Both sexes,75-79,263
2013,Number,MILICI,M,75-79,98
2013,Number,MILICI,F,75-79,165
2013,Number,MODRICA,Both sexes,75-79,1091
2013,Number,MODRICA,M,75-79,475
2013,Number,MODRICA,F,75-79,616
2013,Number,MRKONJIC GRAD,Both sexes,75-79,814
2013,Number,MRKONJIC GRAD,M,75-79,321
2013,Number,MRKONJIC GRAD,F,75-79,493
2013,Number,NEVESINJE,Both sexes,75-79,600
2013,Number,NEVESINJE,M,75-79,233
2013,Number,NEVESINJE,F,75-79,367
2013,Number,NOVI GRAD,Both sexes,75-79,1148
2013,Number,NOVI GRAD,M,75-79,444
2013,Number,NOVI GRAD,F,75-79,704
2013,Number,NOVO GORAZDE,Both sexes,75-79,140
2013,Number,NOVO GORAZDE,M,75-79,63
2013,Number,NOVO GORAZDE,F,75-79,77
2013,Number,OSMACI,Both sexes,75-79,168
2013,Number,OSMACI,M,75-79,63
2013,Number,OSMACI,F,75-79,105
2013,Number,OSTRA LUKA,Both sexes,75-79,158
2013,Number,OSTRA LUKA,M,75-79,63
2013,Number,OSTRA LUKA,F,75-79,95
2013,Number,PALE,Both sexes,75-79,854
2013,Number,PALE,M,75-79,342
2013,Number,PALE,F,75-79,512
2013,Number,PELAGICEVO,Both sexes,75-79,280
2013,Number,PELAGICEVO,M,75-79,108
2013,Number,PELAGICEVO,F,75-79,172
2013,Number,PETROVAC,Both sexes,75-79,23
2013,Number,PETROVAC,M,75-79,7
2013,Number,PETROVAC,F,75-79,16
2013,Number,PETROVO,Both sexes,75-79,401
2013,Number,PETROVO,M,75-79,159
2013,Number,PETROVO,F,75-79,242
2013,Number,PRIJEDOR,Both sexes,75-79,3509
2013,Number,PRIJEDOR,M,75-79,1371
2013,Number,PRIJEDOR,F,75-79,2138
2013,Number,PRNJAVOR,Both sexes,75-79,1504
2013,Number,PRNJAVOR,M,75-79,586
2013,Number,PRNJAVOR,F,75-79,918
2013,Number,RIBNIK,Both sexes,75-79,316
2013,Number,RIBNIK,M,75-79,122
2013,Number,RIBNIK,F,75-79,194
2013,Number,ROGATICA,Both sexes,75-79,543
2013,Number,ROGATICA,M,75-79,226
2013,Number,ROGATICA,F,75-79,317
2013,Number,RUDO,Both sexes,75-79,370
2013,Number,RUDO,M,75-79,165
2013,Number,RUDO,F,75-79,205
2013,Number,SOKOLAC,Both sexes,75-79,551
2013,Number,SOKOLAC,M,75-79,222
2013,Number,SOKOLAC,F,75-79,329
2013,Number,SRBAC,Both sexes,75-79,737
2013,Number,SRBAC,M,75-79,280
2013,Number,SRBAC,F,75-79,457
2013,Number,SREBRENICA,Both sexes,75-79,337
2013,Number,SREBRENICA,M,75-79,126
2013,Number,SREBRENICA,F,75-79,211
2013,Number,TESLIC,Both sexes,75-79,1452
2013,Number,TESLIC,M,75-79,593
2013,Number,TESLIC,F,75-79,859
2013,Number,TREBINJE,Both sexes,75-79,1277
2013,Number,TREBINJE,M,75-79,528
2013,Number,TREBINJE,F,75-79,749
2013,Number,TRNOVO,Both sexes,75-79,109
2013,Number,TRNOVO,M,75-79,53
2013,Number,TRNOVO,F,75-79,56
2013,Number,UGLJEVIK,Both sexes,75-79,697
2013,Number,UGLJEVIK,M,75-79,288
2013,Number,UGLJEVIK,F,75-79,409
2013,Number,FOCA,Both sexes,75-79,880
2013,Number,FOCA,M,75-79,372
2013,Number,FOCA,F,75-79,508
2013,Number,HAN PIJESAK,Both sexes,75-79,220
2013,Number,HAN PIJESAK,M,75-79,77
2013,Number,HAN PIJESAK,F,75-79,143
2013,Number,CAJNICE,Both sexes,75-79,227
2013,Number,CAJNICE,M,75-79,85
2013,Number,CAJNICE,F,75-79,142
2013,Number,CELINAC,Both sexes,75-79,492
2013,Number,CELINAC,M,75-79,187
2013,Number,CELINAC,F,75-79,305
2013,Number,SAMAC,Both sexes,75-79,761
2013,Number,SAMAC,M,75-79,312
2013,Number,SAMAC,F,75-79,449
2013,Number,SEKOVICI,Both sexes,75-79,234
2013,Number,SEKOVICI,M,75-79,88
2013,Number,SEKOVICI,F,75-79,146
2013,Number,SIPOVO,Both sexes,75-79,510
2013,Number,SIPOVO,M,75-79,207
2013,Number,SIPOVO,F,75-79,303
2013,Number,BANJA LUKA,Both sexes,80-84,3262
2013,Number,BANJA LUKA,M,80-84,1259
2013,Number,BANJA LUKA,F,80-84,2003
2013,Number,BERKOVICI,Both sexes,80-84,78
2013,Number,BERKOVICI,M,80-84,36
2013,Number,BERKOVICI,F,80-84,42
2013,Number,BIJELJINA,Both sexes,80-84,2081
2013,Number,BIJELJINA,M,80-84,794
2013,Number,BIJELJINA,F,80-84,1287
2013,Number,BILECA,Both sexes,80-84,303
2013,Number,BILECA,M,80-84,125
2013,Number,BILECA,F,80-84,178
2013,Number,BRATUNAC,Both sexes,80-84,249
2013,Number,BRATUNAC,M,80-84,80
2013,Number,BRATUNAC,F,80-84,169
2013,Number,BROD,Both sexes,80-84,327
2013,Number,BROD,M,80-84,112
2013,Number,BROD,F,80-84,215
2013,Number,VISEGRAD,Both sexes,80-84,303
2013,Number,VISEGRAD,M,80-84,120
2013,Number,VISEGRAD,F,80-84,183
2013,Number,VLASENICA,Both sexes,80-84,177
2013,Number,VLASENICA,M,80-84,77
2013,Number,VLASENICA,F,80-84,100
2013,Number,VUKOSAVLJE,Both sexes,80-84,109
2013,Number,VUKOSAVLJE,M,80-84,43
2013,Number,VUKOSAVLJE,F,80-84,66
2013,Number,GACKO,Both sexes,80-84,208
2013,Number,GACKO,M,80-84,77
2013,Number,GACKO,F,80-84,131
2013,Number,GRADISKA,Both sexes,80-84,1172
2013,Number,GRADISKA,M,80-84,417
2013,Number,GRADISKA,F,80-84,755
2013,Number,DERVENTA,Both sexes,80-84,588
2013,Number,DERVENTA,M,80-84,200
2013,Number,DERVENTA,F,80-84,388
2013,Number,DOBOJ,Both sexes,80-84,1547
2013,Number,DOBOJ,M,80-84,579
2013,Number,DOBOJ,F,80-84,968
2013,Number,DONJI ZABAR,Both sexes,80-84,93
2013,Number,DONJI ZABAR,M,80-84,37
2013,Number,DONJI ZABAR,F,80-84,56
2013,Number,ZVORNIK,Both sexes,80-84,868
2013,Number,ZVORNIK,M,80-84,324
2013,Number,ZVORNIK,F,80-84,544
2013,Number,ISTOCNA ILIDZA,Both sexes,80-84,276
2013,Number,ISTOCNA ILIDZA,M,80-84,98
2013,Number,ISTOCNA ILIDZA,F,80-84,178
2013,Number,ISTOCNI DRVAR,Both sexes,80-84,2
2013,Number,ISTOCNI DRVAR,M,80-84,-
2013,Number,ISTOCNI DRVAR,F,80-84,2
2013,Number,ISTOCNI MOSTAR,Both sexes,80-84,9
2013,Number,ISTOCNI MOSTAR,M,80-84,4
2013,Number,ISTOCNI MOSTAR,F,80-84,5
2013,Number,ISTOCNI STARI GRAD,Both sexes,80-84,36
2013,Number,ISTOCNI STARI GRAD,M,80-84,11
2013,Number,ISTOCNI STARI GRAD,F,80-84,25
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,80-84,192
2013,Number,ISTOCNO NOVO SARAJEVO,M,80-84,67
2013,Number,ISTOCNO NOVO SARAJEVO,F,80-84,125
2013,Number,JEZERO,Both sexes,80-84,24
2013,Number,JEZERO,M,80-84,9
2013,Number,JEZERO,F,80-84,15
2013,Number,KALINOVIK,Both sexes,80-84,84
2013,Number,KALINOVIK,M,80-84,32
2013,Number,KALINOVIK,F,80-84,52
2013,Number,KNEZEVO,Both sexes,80-84,172
2013,Number,KNEZEVO,M,80-84,65
2013,Number,KNEZEVO,F,80-84,107
2013,Number,KOZARSKA DUBICA,Both sexes,80-84,629
2013,Number,KOZARSKA DUBICA,M,80-84,247
2013,Number,KOZARSKA DUBICA,F,80-84,382
2013,Number,KOSTAJNICA,Both sexes,80-84,147
2013,Number,KOSTAJNICA,M,80-84,46
2013,Number,KOSTAJNICA,F,80-84,101
2013,Number,KOTOR VAROS,Both sexes,80-84,246
2013,Number,KOTOR VAROS,M,80-84,96
2013,Number,KOTOR VAROS,F,80-84,150
2013,Number,KRUPA NA UNI,Both sexes,80-84,72
2013,Number,KRUPA NA UNI,M,80-84,26
2013,Number,KRUPA NA UNI,F,80-84,46
2013,Number,KUPRES,Both sexes,80-84,16
2013,Number,KUPRES,M,80-84,11
2013,Number,KUPRES,F,80-84,5
2013,Number,LAKTASI,Both sexes,80-84,661
2013,Number,LAKTASI,M,80-84,248
2013,Number,LAKTASI,F,80-84,413
2013,Number,LOPARE,Both sexes,80-84,447
2013,Number,LOPARE,M,80-84,172
2013,Number,LOPARE,F,80-84,275
2013,Number,LJUBINJE,Both sexes,80-84,130
2013,Number,LJUBINJE,M,80-84,47
2013,Number,LJUBINJE,F,80-84,83
2013,Number,MILICI,Both sexes,80-84,143
2013,Number,MILICI,M,80-84,45
2013,Number,MILICI,F,80-84,98
2013,Number,MODRICA,Both sexes,80-84,578
2013,Number,MODRICA,M,80-84,204
2013,Number,MODRICA,F,80-84,374
2013,Number,MRKONJIC GRAD,Both sexes,80-84,506
2013,Number,MRKONJIC GRAD,M,80-84,180
2013,Number,MRKONJIC GRAD,F,80-84,326
2013,Number,NEVESINJE,Both sexes,80-84,364
2013,Number,NEVESINJE,M,80-84,148
2013,Number,NEVESINJE,F,80-84,216
2013,Number,NOVI GRAD,Both sexes,80-84,621
2013,Number,NOVI GRAD,M,80-84,233
2013,Number,NOVI GRAD,F,80-84,388
2013,Number,NOVO GORAZDE,Both sexes,80-84,80
2013,Number,NOVO GORAZDE,M,80-84,46
2013,Number,NOVO GORAZDE,F,80-84,34
2013,Number,OSMACI,Both sexes,80-84,80
2013,Number,OSMACI,M,80-84,34
2013,Number,OSMACI,F,80-84,46
2013,Number,OSTRA LUKA,Both sexes,80-84,73
2013,Number,OSTRA LUKA,M,80-84,25
2013,Number,OSTRA LUKA,F,80-84,48
2013,Number,PALE,Both sexes,80-84,461
2013,Number,PALE,M,80-84,186
2013,Number,PALE,F,80-84,275
2013,Number,PELAGICEVO,Both sexes,80-84,178
2013,Number,PELAGICEVO,M,80-84,65
2013,Number,PELAGICEVO,F,80-84,113
2013,Number,PETROVAC,Both sexes,80-84,18
2013,Number,PETROVAC,M,80-84,5
2013,Number,PETROVAC,F,80-84,13
2013,Number,PETROVO,Both sexes,80-84,168
2013,Number,PETROVO,M,80-84,62
2013,Number,PETROVO,F,80-84,106
2013,Number,PRIJEDOR,Both sexes,80-84,1704
2013,Number,PRIJEDOR,M,80-84,661
2013,Number,PRIJEDOR,F,80-84,1043
2013,Number,PRNJAVOR,Both sexes,80-84,807
2013,Number,PRNJAVOR,M,80-84,295
2013,Number,PRNJAVOR,F,80-84,512
2013,Number,RIBNIK,Both sexes,80-84,207
2013,Number,RIBNIK,M,80-84,88
2013,Number,RIBNIK,F,80-84,119
2013,Number,ROGATICA,Both sexes,80-84,311
2013,Number,ROGATICA,M,80-84,109
2013,Number,ROGATICA,F,80-84,202
2013,Number,RUDO,Both sexes,80-84,156
2013,Number,RUDO,M,80-84,53
2013,Number,RUDO,F,80-84,103
2013,Number,SOKOLAC,Both sexes,80-84,294
2013,Number,SOKOLAC,M,80-84,117
2013,Number,SOKOLAC,F,80-84,177
2013,Number,SRBAC,Both sexes,80-84,455
2013,Number,SRBAC,M,80-84,158
2013,Number,SRBAC,F,80-84,297
2013,Number,SREBRENICA,Both sexes,80-84,147
2013,Number,SREBRENICA,M,80-84,49
2013,Number,SREBRENICA,F,80-84,98
2013,Number,TESLIC,Both sexes,80-84,691
2013,Number,TESLIC,M,80-84,254
2013,Number,TESLIC,F,80-84,437
2013,Number,TREBINJE,Both sexes,80-84,783
2013,Number,TREBINJE,M,80-84,291
2013,Number,TREBINJE,F,80-84,492
2013,Number,TRNOVO,Both sexes,80-84,53
2013,Number,TRNOVO,M,80-84,19
2013,Number,TRNOVO,F,80-84,34
2013,Number,UGLJEVIK,Both sexes,80-84,389
2013,Number,UGLJEVIK,M,80-84,154
2013,Number,UGLJEVIK,F,80-84,235
2013,Number,FOCA,Both sexes,80-84,482
2013,Number,FOCA,M,80-84,207
2013,Number,FOCA,F,80-84,275
2013,Number,HAN PIJESAK,Both sexes,80-84,133
2013,Number,HAN PIJESAK,M,80-84,54
2013,Number,HAN PIJESAK,F,80-84,79
2013,Number,CAJNICE,Both sexes,80-84,107
2013,Number,CAJNICE,M,80-84,36
2013,Number,CAJNICE,F,80-84,71
2013,Number,CELINAC,Both sexes,80-84,262
2013,Number,CELINAC,M,80-84,87
2013,Number,CELINAC,F,80-84,175
2013,Number,SAMAC,Both sexes,80-84,402
2013,Number,SAMAC,M,80-84,139
2013,Number,SAMAC,F,80-84,263
2013,Number,SEKOVICI,Both sexes,80-84,126
2013,Number,SEKOVICI,M,80-84,45
2013,Number,SEKOVICI,F,80-84,81
2013,Number,SIPOVO,Both sexes,80-84,279
2013,Number,SIPOVO,M,80-84,100
2013,Number,SIPOVO,F,80-84,179
2013,Number,BANJA LUKA,Both sexes,Older than 85,1538
2013,Number,BANJA LUKA,M,Older than 85,551
2013,Number,BANJA LUKA,F,Older than 85,987
2013,Number,BERKOVICI,Both sexes,Older than 85,46
2013,Number,BERKOVICI,M,Older than 85,18
2013,Number,BERKOVICI,F,Older than 85,28
2013,Number,BIJELJINA,Both sexes,Older than 85,794
2013,Number,BIJELJINA,M,Older than 85,264
2013,Number,BIJELJINA,F,Older than 85,530
2013,Number,BILECA,Both sexes,Older than 85,211
2013,Number,BILECA,M,Older than 85,81
2013,Number,BILECA,F,Older than 85,130
2013,Number,BRATUNAC,Both sexes,Older than 85,93
2013,Number,BRATUNAC,M,Older than 85,37
2013,Number,BRATUNAC,F,Older than 85,56
2013,Number,BROD,Both sexes,Older than 85,149
2013,Number,BROD,M,Older than 85,38
2013,Number,BROD,F,Older than 85,111
2013,Number,VISEGRAD,Both sexes,Older than 85,129
2013,Number,VISEGRAD,M,Older than 85,46
2013,Number,VISEGRAD,F,Older than 85,83
2013,Number,VLASENICA,Both sexes,Older than 85,66
2013,Number,VLASENICA,M,Older than 85,16
2013,Number,VLASENICA,F,Older than 85,50
2013,Number,VUKOSAVLJE,Both sexes,Older than 85,32
2013,Number,VUKOSAVLJE,M,Older than 85,7
2013,Number,VUKOSAVLJE,F,Older than 85,25
2013,Number,GACKO,Both sexes,Older than 85,140
2013,Number,GACKO,M,Older than 85,47
2013,Number,GACKO,F,Older than 85,93
2013,Number,GRADISKA,Both sexes,Older than 85,601
2013,Number,GRADISKA,M,Older than 85,189
2013,Number,GRADISKA,F,Older than 85,412
2013,Number,DERVENTA,Both sexes,Older than 85,276
2013,Number,DERVENTA,M,Older than 85,92
2013,Number,DERVENTA,F,Older than 85,184
2013,Number,DOBOJ,Both sexes,Older than 85,643
2013,Number,DOBOJ,M,Older than 85,207
2013,Number,DOBOJ,F,Older than 85,436
2013,Number,DONJI ZABAR,Both sexes,Older than 85,35
2013,Number,DONJI ZABAR,M,Older than 85,9
2013,Number,DONJI ZABAR,F,Older than 85,26
2013,Number,ZVORNIK,Both sexes,Older than 85,335
2013,Number,ZVORNIK,M,Older than 85,115
2013,Number,ZVORNIK,F,Older than 85,220
2013,Number,ISTOCNA ILIDZA,Both sexes,Older than 85,129
2013,Number,ISTOCNA ILIDZA,M,Older than 85,41
2013,Number,ISTOCNA ILIDZA,F,Older than 85,88
2013,Number,ISTOCNI DRVAR,Both sexes,Older than 85,3
2013,Number,ISTOCNI DRVAR,M,Older than 85,1
2013,Number,ISTOCNI DRVAR,F,Older than 85,2
2013,Number,ISTOCNI MOSTAR,Both sexes,Older than 85,4
2013,Number,ISTOCNI MOSTAR,M,Older than 85,2
2013,Number,ISTOCNI MOSTAR,F,Older than 85,2
2013,Number,ISTOCNI STARI GRAD,Both sexes,Older than 85,24
2013,Number,ISTOCNI STARI GRAD,M,Older than 85,6
2013,Number,ISTOCNI STARI GRAD,F,Older than 85,18
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,Older than 85,74
2013,Number,ISTOCNO NOVO SARAJEVO,M,Older than 85,28
2013,Number,ISTOCNO NOVO SARAJEVO,F,Older than 85,46
2013,Number,JEZERO,Both sexes,Older than 85,11
2013,Number,JEZERO,M,Older than 85,2
2013,Number,JEZERO,F,Older than 85,9
2013,Number,KALINOVIK,Both sexes,Older than 85,49
2013,Number,KALINOVIK,M,Older than 85,13
2013,Number,KALINOVIK,F,Older than 85,36
2013,Number,KNEZEVO,Both sexes,Older than 85,68
2013,Number,KNEZEVO,M,Older than 85,22
2013,Number,KNEZEVO,F,Older than 85,46
2013,Number,KOZARSKA DUBICA,Both sexes,Older than 85,320
2013,Number,KOZARSKA DUBICA,M,Older than 85,85
2013,Number,KOZARSKA DUBICA,F,Older than 85,235
2013,Number,KOSTAJNICA,Both sexes,Older than 85,67
2013,Number,KOSTAJNICA,M,Older than 85,17
2013,Number,KOSTAJNICA,F,Older than 85,50
2013,Number,KOTOR VAROS,Both sexes,Older than 85,86
2013,Number,KOTOR VAROS,M,Older than 85,35
2013,Number,KOTOR VAROS,F,Older than 85,51
2013,Number,KRUPA NA UNI,Both sexes,Older than 85,28
2013,Number,KRUPA NA UNI,M,Older than 85,7
2013,Number,KRUPA NA UNI,F,Older than 85,21
2013,Number,KUPRES,Both sexes,Older than 85,6
2013,Number,KUPRES,M,Older than 85,2
2013,Number,KUPRES,F,Older than 85,4
2013,Number,LAKTASI,Both sexes,Older than 85,293
2013,Number,LAKTASI,M,Older than 85,96
2013,Number,LAKTASI,F,Older than 85,197
2013,Number,LOPARE,Both sexes,Older than 85,177
2013,Number,LOPARE,M,Older than 85,59
2013,Number,LOPARE,F,Older than 85,118
2013,Number,LJUBINJE,Both sexes,Older than 85,77
2013,Number,LJUBINJE,M,Older than 85,22
2013,Number,LJUBINJE,F,Older than 85,55
2013,Number,MILICI,Both sexes,Older than 85,68
2013,Number,MILICI,M,Older than 85,21
2013,Number,MILICI,F,Older than 85,47
2013,Number,MODRICA,Both sexes,Older than 85,225
2013,Number,MODRICA,M,Older than 85,82
2013,Number,MODRICA,F,Older than 85,143
2013,Number,MRKONJIC GRAD,Both sexes,Older than 85,276
2013,Number,MRKONJIC GRAD,M,Older than 85,107
2013,Number,MRKONJIC GRAD,F,Older than 85,169
2013,Number,NEVESINJE,Both sexes,Older than 85,225
2013,Number,NEVESINJE,M,Older than 85,63
2013,Number,NEVESINJE,F,Older than 85,162
2013,Number,NOVI GRAD,Both sexes,Older than 85,282
2013,Number,NOVI GRAD,M,Older than 85,87
2013,Number,NOVI GRAD,F,Older than 85,195
2013,Number,NOVO GORAZDE,Both sexes,Older than 85,33
2013,Number,NOVO GORAZDE,M,Older than 85,12
2013,Number,NOVO GORAZDE,F,Older than 85,21
2013,Number,OSMACI,Both sexes,Older than 85,47
2013,Number,OSMACI,M,Older than 85,20
2013,Number,OSMACI,F,Older than 85,27
2013,Number,OSTRA LUKA,Both sexes,Older than 85,28
2013,Number,OSTRA LUKA,M,Older than 85,12
2013,Number,OSTRA LUKA,F,Older than 85,16
2013,Number,PALE,Both sexes,Older than 85,190
2013,Number,PALE,M,Older than 85,64
2013,Number,PALE,F,Older than 85,126
2013,Number,PELAGICEVO,Both sexes,Older than 85,51
2013,Number,PELAGICEVO,M,Older than 85,16
2013,Number,PELAGICEVO,F,Older than 85,35
2013,Number,PETROVAC,Both sexes,Older than 85,10
2013,Number,PETROVAC,M,Older than 85,5
2013,Number,PETROVAC,F,Older than 85,5
2013,Number,PETROVO,Both sexes,Older than 85,89
2013,Number,PETROVO,M,Older than 85,33
2013,Number,PETROVO,F,Older than 85,56
2013,Number,PRIJEDOR,Both sexes,Older than 85,767
2013,Number,PRIJEDOR,M,Older than 85,261
2013,Number,PRIJEDOR,F,Older than 85,506
2013,Number,PRNJAVOR,Both sexes,Older than 85,348
2013,Number,PRNJAVOR,M,Older than 85,94
2013,Number,PRNJAVOR,F,Older than 85,254
2013,Number,RIBNIK,Both sexes,Older than 85,80
2013,Number,RIBNIK,M,Older than 85,26
2013,Number,RIBNIK,F,Older than 85,54
2013,Number,ROGATICA,Both sexes,Older than 85,124
2013,Number,ROGATICA,M,Older than 85,45
2013,Number,ROGATICA,F,Older than 85,79
2013,Number,RUDO,Both sexes,Older than 85,80
2013,Number,RUDO,M,Older than 85,25
2013,Number,RUDO,F,Older than 85,55
2013,Number,SOKOLAC,Both sexes,Older than 85,167
2013,Number,SOKOLAC,M,Older than 85,63
2013,Number,SOKOLAC,F,Older than 85,104
2013,Number,SRBAC,Both sexes,Older than 85,207
2013,Number,SRBAC,M,Older than 85,60
2013,Number,SRBAC,F,Older than 85,147
2013,Number,SREBRENICA,Both sexes,Older than 85,51
2013,Number,SREBRENICA,M,Older than 85,17
2013,Number,SREBRENICA,F,Older than 85,34
2013,Number,TESLIC,Both sexes,Older than 85,261
2013,Number,TESLIC,M,Older than 85,88
2013,Number,TESLIC,F,Older than 85,173
2013,Number,TREBINJE,Both sexes,Older than 85,449
2013,Number,TREBINJE,M,Older than 85,157
2013,Number,TREBINJE,F,Older than 85,292
2013,Number,TRNOVO,Both sexes,Older than 85,28
2013,Number,TRNOVO,M,Older than 85,11
2013,Number,TRNOVO,F,Older than 85,17
2013,Number,UGLJEVIK,Both sexes,Older than 85,196
2013,Number,UGLJEVIK,M,Older than 85,69
2013,Number,UGLJEVIK,F,Older than 85,127
2013,Number,FOCA,Both sexes,Older than 85,219
2013,Number,FOCA,M,Older than 85,83
