Year,UNIT_MEASURE,Teritory,Spol,Starosna dob,Value
2013,Broj,GACKO,Ž,Ukupno,4301
2013,Broj,GRAD GRADISKA,Oba spola,Ukupno,49252
2013,Broj,GRAD GRADISKA,M,Ukupno,23980
2013,Broj,GRAD GRADISKA,Ž,Ukupno,25272
2013,Broj,GRAD DERVENTA,Oba spola,Ukupno,25909
2013,Broj,GRAD DERVENTA,M,Ukupno,12623
2013,Broj,GRAD DERVENTA,Ž,Ukupno,13286
2013,Broj,GRAD DOBOJ,Oba spola,Ukupno,61646
2013,Broj,GRAD DOBOJ,M,Ukupno,29820
2013,Broj,GRAD DOBOJ,Ž,Ukupno,31826
2013,Broj,DONJI ZABAR,Oba spola,Ukupno,3650
2013,Broj,DONJI ZABAR,M,Ukupno,1847
2013,Broj,DONJI ZABAR,Ž,Ukupno,1803
2013,Broj,GRAD ZVORNIK,Oba spola,Ukupno,54320
2013,Broj,GRAD ZVORNIK,M,Ukupno,26769
2013,Broj,GRAD ZVORNIK,Ž,Ukupno,27551
2013,Broj,ISTOCNI DRVAR,Oba spola,Ukupno,77
2013,Broj,ISTOCNI DRVAR,M,Ukupno,52
2013,Broj,ISTOCNI DRVAR,Ž,Ukupno,25
2013,Broj,ISTOCNI MOSTAR,Oba spola,Ukupno,255
2013,Broj,ISTOCNI MOSTAR,M,Ukupno,144
2013,Broj,ISTOCNI MOSTAR,Ž,Ukupno,111
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,Ukupno,59890
2013,Broj,GRAD ISTOCNO SARAJEVO,M,Ukupno,28830
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,Ukupno,31060
2013,Broj,ISTOCNA ILIDZA,Oba spola,Ukupno,14448
2013,Broj,ISTOCNA ILIDZA,M,Ukupno,6911
2013,Broj,ISTOCNA ILIDZA,Ž,Ukupno,7537
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,Ukupno,10340
2013,Broj,ISTOCNO NOVO SARAJEVO,M,Ukupno,4927
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,Ukupno,5413
2013,Broj,ISTOČNI STARI GRAD,Oba spola,Ukupno,1134
2013,Broj,ISTOČNI STARI GRAD,M,Ukupno,566
2013,Broj,ISTOČNI STARI GRAD,Ž,Ukupno,568
2013,Broj,PALE,Oba spola,Ukupno,20346
2013,Broj,PALE,M,Ukupno,9740
2013,Broj,PALE,Ž,Ukupno,10606
2013,Broj,SOKOLAC,Oba spola,Ukupno,11641
2013,Broj,SOKOLAC,M,Ukupno,5735
2013,Broj,SOKOLAC,Ž,Ukupno,5906
2013,Broj,TRNOVO,Oba spola,Ukupno,1981
2013,Broj,TRNOVO,M,Ukupno,951
2013,Broj,TRNOVO,Ž,Ukupno,1030
2013,Broj,JEZERO,Oba spola,Ukupno,1041
2013,Broj,JEZERO,M,Ukupno,536
2013,Broj,JEZERO,Ž,Ukupno,505
2013,Broj,KALINOVIK,Oba spola,Ukupno,1971
2013,Broj,KALINOVIK,M,Ukupno,955
2013,Broj,KALINOVIK,Ž,Ukupno,1016
2013,Broj,KNEZEVO,Oba spola,Ukupno,9415
2013,Broj,KNEZEVO,M,Ukupno,4664
2013,Broj,KNEZEVO,Ž,Ukupno,4751
2013,Broj,KOSTAJNICA,Oba spola,Ukupno,5636
2013,Broj,KOSTAJNICA,M,Ukupno,2773
2013,Broj,KOSTAJNICA,Ž,Ukupno,2863
2013,Broj,KOTOR VAROS,Oba spola,Ukupno,18389
2013,Broj,KOTOR VAROS,M,Ukupno,9021
2013,Broj,KOTOR VAROS,Ž,Ukupno,9368
2013,Broj,KOZARSKA DUBICA,Oba spola,Ukupno,20739
2013,Broj,KOZARSKA DUBICA,M,Ukupno,10117
2013,Broj,KOZARSKA DUBICA,Ž,Ukupno,10622
2013,Broj,KRUPA NA UNI,Oba spola,Ukupno,1565
2013,Broj,KRUPA NA UNI,M,Ukupno,843
2013,Broj,KRUPA NA UNI,Ž,Ukupno,722
2013,Broj,KUPRES,Oba spola,Ukupno,294
2013,Broj,KUPRES,M,Ukupno,155
2013,Broj,KUPRES,Ž,Ukupno,139
2013,Broj,LAKTASI,Oba spola,Ukupno,34163
2013,Broj,LAKTASI,M,Ukupno,16882
2013,Broj,LAKTASI,Ž,Ukupno,17281
2013,Broj,LOPARE,Oba spola,Ukupno,14714
2013,Broj,LOPARE,M,Ukupno,7390
2013,Broj,LOPARE,Ž,Ukupno,7324
2013,Broj,LJUBINJE,Oba spola,Ukupno,3327
2013,Broj,LJUBINJE,M,Ukupno,1634
2013,Broj,LJUBINJE,Ž,Ukupno,1693
2013,Broj,MILICI,Oba spola,Ukupno,10453
2013,Broj,MILICI,M,Ukupno,5252
2013,Broj,MILICI,Ž,Ukupno,5201
2013,Broj,MODRICA,Oba spola,Ukupno,24533
2013,Broj,MODRICA,M,Ukupno,11995
2013,Broj,MODRICA,Ž,Ukupno,12538
2013,Broj,MRKONJIC GRAD,Oba spola,Ukupno,15995
2013,Broj,MRKONJIC GRAD,M,Ukupno,7705
2013,Broj,MRKONJIC GRAD,Ž,Ukupno,8290
2013,Broj,NEVESINJE,Oba spola,Ukupno,12561
2013,Broj,NEVESINJE,M,Ukupno,6247
2013,Broj,NEVESINJE,Ž,Ukupno,6314
2013,Broj,NOVI GRAD,Oba spola,Ukupno,25304
2013,Broj,NOVI GRAD,M,Ukupno,12600
2013,Broj,NOVI GRAD,Ž,Ukupno,12704
2013,Broj,NOVO GORAZDE,Oba spola,Ukupno,2938
2013,Broj,NOVO GORAZDE,M,Ukupno,1524
2013,Broj,NOVO GORAZDE,Ž,Ukupno,1414
2013,Broj,OSMACI,Oba spola,Ukupno,5547
2013,Broj,OSMACI,M,Ukupno,2772
2013,Broj,OSMACI,Ž,Ukupno,2775
2013,Broj,OSTRA LUKA,Oba spola,Ukupno,2715
2013,Broj,OSTRA LUKA,M,Ukupno,1396
2013,Broj,OSTRA LUKA,Ž,Ukupno,1319
2013,Broj,PELAGICEVO,Oba spola,Ukupno,4347
2013,Broj,PELAGICEVO,M,Ukupno,2148
2013,Broj,PELAGICEVO,Ž,Ukupno,2199
2013,Broj,PETROVAC,Oba spola,Ukupno,357
2013,Broj,PETROVAC,M,Ukupno,166
2013,Broj,PETROVAC,Ž,Ukupno,191
2013,Broj,PETROVO,Oba spola,Ukupno,6351
2013,Broj,PETROVO,M,Ukupno,3064
2013,Broj,PETROVO,Ž,Ukupno,3287
2013,Broj,GRAD PRIJEDOR,Oba spola,Ukupno,80947
2013,Broj,GRAD PRIJEDOR,M,Ukupno,39421
2013,Broj,GRAD PRIJEDOR,Ž,Ukupno,41526
2013,Broj,PRNJAVOR,Oba spola,Ukupno,34398
2013,Broj,PRNJAVOR,M,Ukupno,16704
2013,Broj,PRNJAVOR,Ž,Ukupno,17694
2013,Broj,RIBNIK,Oba spola,Ukupno,5873
2013,Broj,RIBNIK,M,Ukupno,2910
2013,Broj,RIBNIK,Ž,Ukupno,2963
2013,Broj,ROGATICA,Oba spola,Ukupno,10314
2013,Broj,ROGATICA,M,Ukupno,5067
2013,Broj,ROGATICA,Ž,Ukupno,5247
2013,Broj,RUDO,Oba spola,Ukupno,7577
2013,Broj,RUDO,M,Ukupno,3839
2013,Broj,RUDO,Ž,Ukupno,3738
2013,Broj,SRBAC,Oba spola,Ukupno,16940
2013,Broj,SRBAC,M,Ukupno,8301
2013,Broj,SRBAC,Ž,Ukupno,8639
2013,Broj,SREBRENICA,Oba spola,Ukupno,11819
2013,Broj,SREBRENICA,M,Ukupno,5753
2013,Broj,SREBRENICA,Ž,Ukupno,6066
2013,Broj,STANARI,Oba spola,Ukupno,6966
2013,Broj,STANARI,M,Ukupno,3454
2013,Broj,STANARI,Ž,Ukupno,3512
2013,Broj,TESLIC,Oba spola,Ukupno,37292
2013,Broj,TESLIC,M,Ukupno,17925
2013,Broj,TESLIC,Ž,Ukupno,19367
2013,Broj,GRAD TREBINJE,Oba spola,Ukupno,28239
2013,Broj,GRAD TREBINJE,M,Ukupno,13779
2013,Broj,GRAD TREBINJE,Ž,Ukupno,14460
2013,Broj,UGLJEVIK,Oba spola,Ukupno,15144
2013,Broj,UGLJEVIK,M,Ukupno,7631
2013,Broj,UGLJEVIK,Ž,Ukupno,7513
2013,Broj,FOCA,Oba spola,Ukupno,17613
2013,Broj,FOCA,M,Ukupno,8891
2013,Broj,FOCA,Ž,Ukupno,8722
2013,Broj,HAN PIJESAK,Oba spola,Ukupno,3459
2013,Broj,HAN PIJESAK,M,Ukupno,1638
2013,Broj,HAN PIJESAK,Ž,Ukupno,1821
2013,Broj,CAJNICE,Oba spola,Ukupno,4685
2013,Broj,CAJNICE,M,Ukupno,2347
2013,Broj,CAJNICE,Ž,Ukupno,2338
2013,Broj,CELINAC,Oba spola,Ukupno,15122
2013,Broj,CELINAC,M,Ukupno,7478
2013,Broj,CELINAC,Ž,Ukupno,7644
2013,Broj,SAMAC,Oba spola,Ukupno,16319
2013,Broj,SAMAC,M,Ukupno,7917
2013,Broj,SAMAC,Ž,Ukupno,8402
2013,Broj,SEKOVICI,Oba spola,Ukupno,6346
2013,Broj,SEKOVICI,M,Ukupno,3111
2013,Broj,SEKOVICI,Ž,Ukupno,3235
2013,Broj,SIPOVO,Oba spola,Ukupno,9984
2013,Broj,SIPOVO,M,Ukupno,5062
2013,Broj,SIPOVO,Ž,Ukupno,4922
