Year,UNIT_MEASURE,Grad/opština,Pol,Starost,Value
2017,Broj,Mrkonjić Grad,Ž,75-79,414
2017,Broj,Nevesinje,Ukupno,75-79,607
2017,Broj,Nevesinje,M,75-79,233
2017,Broj,Nevesinje,Ž,75-79,374
2017,Broj,Novi Grad,Ukupno,75-79,1070
2017,Broj,Novi Grad,M,75-79,434
2017,Broj,Novi Grad,Ž,75-79,636
2017,Broj,Novo Goražde,Ukupno,75-79,118
2017,Broj,Novo Goražde,M,75-79,46
2017,Broj,Novo Goražde,Ž,75-79,72
2017,Broj,Osmaci,Ukupno,75-79,192
2017,Broj,Osmaci,M,75-79,90
2017,Broj,Osmaci,Ž,75-79,102
2017,Broj,Oštra Luka,Ukupno,75-79,140
2017,Broj,Oštra Luka,M,75-79,53
2017,Broj,Oštra Luka,Ž,75-79,87
2017,Broj,Pelagićevo,Ukupno,75-79,297
2017,Broj,Pelagićevo,M,75-79,109
2017,Broj,Pelagićevo,Ž,75-79,188
2017,Broj,Petrovac,Ukupno,75-79,34
2017,Broj,Petrovac,M,75-79,13
2017,Broj,Petrovac,Ž,75-79,21
2017,Broj,Petrovo,Ukupno,75-79,373
2017,Broj,Petrovo,M,75-79,146
2017,Broj,Petrovo,Ž,75-79,227
2017,Broj,Grad Prijedor,Ukupno,75-79,3507
2017,Broj,Grad Prijedor,M,75-79,1398
2017,Broj,Grad Prijedor,Ž,75-79,2109
2017,Broj,Prnjavor,Ukupno,75-79,1689
2017,Broj,Prnjavor,M,75-79,722
2017,Broj,Prnjavor,Ž,75-79,967
2017,Broj,Ribnik,Ukupno,75-79,307
2017,Broj,Ribnik,M,75-79,118
2017,Broj,Ribnik,Ž,75-79,189
2017,Broj,Rogatica,Ukupno,75-79,550
2017,Broj,Rogatica,M,75-79,221
2017,Broj,Rogatica,Ž,75-79,329
2017,Broj,Rudo,Ukupno,75-79,372
2017,Broj,Rudo,M,75-79,163
2017,Broj,Rudo,Ž,75-79,209
2017,Broj,Srbac,Ukupno,75-79,796
2017,Broj,Srbac,M,75-79,351
2017,Broj,Srbac,Ž,75-79,445
2017,Broj,Srebrenica,Ukupno,75-79,381
2017,Broj,Srebrenica,M,75-79,135
2017,Broj,Srebrenica,Ž,75-79,246
2017,Broj,Stanari,Ukupno,75-79,343
2017,Broj,Stanari,M,75-79,139
2017,Broj,Stanari,Ž,75-79,204
2017,Broj,Teslić,Ukupno,75-79,1465
2017,Broj,Teslić,M,75-79,601
2017,Broj,Teslić,Ž,75-79,864
2017,Broj,Grad Trebinje,Ukupno,75-79,1287
2017,Broj,Grad Trebinje,M,75-79,518
2017,Broj,Grad Trebinje,Ž,75-79,769
2017,Broj,Ugljevik,Ukupno,75-79,601
2017,Broj,Ugljevik,M,75-79,251
2017,Broj,Ugljevik,Ž,75-79,350
2017,Broj,Foča,Ukupno,75-79,937
2017,Broj,Foča,M,75-79,373
2017,Broj,Foča,Ž,75-79,564
2017,Broj,Han Pijesak,Ukupno,75-79,186
2017,Broj,Han Pijesak,M,75-79,72
2017,Broj,Han Pijesak,Ž,75-79,114
2017,Broj,Čajniče,Ukupno,75-79,216
2017,Broj,Čajniče,M,75-79,76
2017,Broj,Čajniče,Ž,75-79,140
2017,Broj,Čelinac,Ukupno,75-79,521
2017,Broj,Čelinac,M,75-79,219
2017,Broj,Čelinac,Ž,75-79,302
2017,Broj,Šamac,Ukupno,75-79,824
2017,Broj,Šamac,M,75-79,343
2017,Broj,Šamac,Ž,75-79,481
2017,Broj,Šekovići,Ukupno,75-79,230
2017,Broj,Šekovići,M,75-79,95
2017,Broj,Šekovići,Ž,75-79,135
2017,Broj,Šipovo,Ukupno,75-79,389
2017,Broj,Šipovo,M,75-79,153
2017,Broj,Šipovo,Ž,75-79,236
2017,Broj,Republika Srpska,Ukupno,80-84,30644
2017,Broj,Republika Srpska,M,80-84,11479
2017,Broj,Republika Srpska,Ž,80-84,19165
2017,Broj,Grad Banja Luka,Ukupno,80-84,4056
2017,Broj,Grad Banja Luka,M,80-84,1592
2017,Broj,Grad Banja Luka,Ž,80-84,2464
2017,Broj,Berkovići,Ukupno,80-84,93
2017,Broj,Berkovići,M,80-84,36
2017,Broj,Berkovići,Ž,80-84,57
2017,Broj,Grad Bijeljina,Ukupno,80-84,2553
2017,Broj,Grad Bijeljina,M,80-84,1034
2017,Broj,Grad Bijeljina,Ž,80-84,1519
2017,Broj,Bileća,Ukupno,80-84,296
2017,Broj,Bileća,M,80-84,116
2017,Broj,Bileća,Ž,80-84,180
2017,Broj,Bratunac,Ukupno,80-84,325
2017,Broj,Bratunac,M,80-84,104
2017,Broj,Bratunac,Ž,80-84,221
2017,Broj,Brod,Ukupno,80-84,412
2017,Broj,Brod,M,80-84,138
2017,Broj,Brod,Ž,80-84,274
2017,Broj,Višegrad,Ukupno,80-84,334
2017,Broj,Višegrad,M,80-84,111
2017,Broj,Višegrad,Ž,80-84,223
2017,Broj,Vlasenica,Ukupno,80-84,192
2017,Broj,Vlasenica,M,80-84,66
2017,Broj,Vlasenica,Ž,80-84,126
2017,Broj,Vukosavlje,Ukupno,80-84,146
2017,Broj,Vukosavlje,M,80-84,47
2017,Broj,Vukosavlje,Ž,80-84,99
2017,Broj,Gacko,Ukupno,80-84,242
2017,Broj,Gacko,M,80-84,85
2017,Broj,Gacko,Ž,80-84,157
2017,Broj,Grad Gradiška,Ukupno,80-84,1306
2017,Broj,Grad Gradiška,M,80-84,471
2017,Broj,Grad Gradiška,Ž,80-84,835
2017,Broj,Grad Derventa,Ukupno,80-84,777
2017,Broj,Grad Derventa,M,80-84,275
2017,Broj,Grad Derventa,Ž,80-84,502
2017,Broj,Grad Doboj,Ukupno,80-84,1410
2017,Broj,Grad Doboj,M,80-84,534
2017,Broj,Grad Doboj,Ž,80-84,876
2017,Broj,Donji Žabar,Ukupno,80-84,143
2017,Broj,Donji Žabar,M,80-84,58
2017,Broj,Donji Žabar,Ž,80-84,85
2017,Broj,Grad Zvornik,Ukupno,80-84,1101
2017,Broj,Grad Zvornik,M,80-84,399
2017,Broj,Grad Zvornik,Ž,80-84,702
2017,Broj,Istočni Drvar,Ukupno,80-84,1
2017,Broj,Istočni Drvar,M,80-84,0
2017,Broj,Istočni Drvar,Ž,80-84,1
2017,Broj,Istočni Mostar,Ukupno,80-84,18
2017,Broj,Istočni Mostar,M,80-84,6
2017,Broj,Istočni Mostar,Ž,80-84,12
2017,Broj,Grad Istočno Sarajevo,Ukupno,80-84,1710
2017,Broj,Grad Istočno Sarajevo,M,80-84,643
2017,Broj,Grad Istočno Sarajevo,Ž,80-84,1067
2017,Broj,Istočna Ilidža,Ukupno,80-84,363
2017,Broj,Istočna Ilidža,M,80-84,142
2017,Broj,Istočna Ilidža,Ž,80-84,221
2017,Broj,Istočno Novo Sarajevo,Ukupno,80-84,269
2017,Broj,Istočno Novo Sarajevo,M,80-84,96
2017,Broj,Istočno Novo Sarajevo,Ž,80-84,173
2017,Broj,Istočni Stari Grad,Ukupno,80-84,52
2017,Broj,Istočni Stari Grad,M,80-84,20
2017,Broj,Istočni Stari Grad,Ž,80-84,32
2017,Broj,Pale,Ukupno,80-84,576
2017,Broj,Pale,M,80-84,211
2017,Broj,Pale,Ž,80-84,365
2017,Broj,Sokolac,Ukupno,80-84,378
2017,Broj,Sokolac,M,80-84,141
2017,Broj,Sokolac,Ž,80-84,237
2017,Broj,Trnovo,Ukupno,80-84,72
2017,Broj,Trnovo,M,80-84,33
2017,Broj,Trnovo,Ž,80-84,39
2017,Broj,Jezero,Ukupno,80-84,31
2017,Broj,Jezero,M,80-84,14
2017,Broj,Jezero,Ž,80-84,17
2017,Broj,Kalinovik,Ukupno,80-84,89
2017,Broj,Kalinovik,M,80-84,33
2017,Broj,Kalinovik,Ž,80-84,56
2017,Broj,Kneževo,Ukupno,80-84,206
2017,Broj,Kneževo,M,80-84,71
2017,Broj,Kneževo,Ž,80-84,135
2017,Broj,Kostajnica,Ukupno,80-84,140
2017,Broj,Kostajnica,M,80-84,54
2017,Broj,Kostajnica,Ž,80-84,86
2017,Broj,Kotor Varoš,Ukupno,80-84,305
2017,Broj,Kotor Varoš,M,80-84,118
2017,Broj,Kotor Varoš,Ž,80-84,187
2017,Broj,Kozarska Dubica,Ukupno,80-84,789
2017,Broj,Kozarska Dubica,M,80-84,295
2017,Broj,Kozarska Dubica,Ž,80-84,494
2017,Broj,Krupa Na Uni,Ukupno,80-84,66
2017,Broj,Krupa Na Uni,M,80-84,22
2017,Broj,Krupa Na Uni,Ž,80-84,44
2017,Broj,Kupres,Ukupno,80-84,31
2017,Broj,Kupres,M,80-84,12
2017,Broj,Kupres,Ž,80-84,19
2017,Broj,Laktaši,Ukupno,80-84,716
2017,Broj,Laktaši,M,80-84,260
2017,Broj,Laktaši,Ž,80-84,456
2017,Broj,Lopare,Ukupno,80-84,506
2017,Broj,Lopare,M,80-84,201
2017,Broj,Lopare,Ž,80-84,305
2017,Broj,Ljubinje,Ukupno,80-84,117
2017,Broj,Ljubinje,M,80-84,37
2017,Broj,Ljubinje,Ž,80-84,80
2017,Broj,Milići,Ukupno,80-84,174
2017,Broj,Milići,M,80-84,64
2017,Broj,Milići,Ž,80-84,110
2017,Broj,Modriča,Ukupno,80-84,712
2017,Broj,Modriča,M,80-84,270
2017,Broj,Modriča,Ž,80-84,442
2017,Broj,Mrkonjić Grad,Ukupno,80-84,593
2017,Broj,Mrkonjić Grad,M,80-84,210
2017,Broj,Mrkonjić Grad,Ž,80-84,383
2017,Broj,Nevesinje,Ukupno,80-84,413
2017,Broj,Nevesinje,M,80-84,155
2017,Broj,Nevesinje,Ž,80-84,258
2017,Broj,Novi Grad,Ukupno,80-84,704
2017,Broj,Novi Grad,M,80-84,251
2017,Broj,Novi Grad,Ž,80-84,453
2017,Broj,Novo Goražde,Ukupno,80-84,83
2017,Broj,Novo Goražde,M,80-84,39
2017,Broj,Novo Goražde,Ž,80-84,44
2017,Broj,Osmaci,Ukupno,80-84,107
2017,Broj,Osmaci,M,80-84,37
2017,Broj,Osmaci,Ž,80-84,70
2017,Broj,Oštra Luka,Ukupno,80-84,91
2017,Broj,Oštra Luka,M,80-84,34
2017,Broj,Oštra Luka,Ž,80-84,57
2017,Broj,Pelagićevo,Ukupno,80-84,183
2017,Broj,Pelagićevo,M,80-84,64
2017,Broj,Pelagićevo,Ž,80-84,119
2017,Broj,Petrovac,Ukupno,80-84,21
2017,Broj,Petrovac,M,80-84,5
2017,Broj,Petrovac,Ž,80-84,16
2017,Broj,Petrovo,Ukupno,80-84,229
2017,Broj,Petrovo,M,80-84,80
2017,Broj,Petrovo,Ž,80-84,149
2017,Broj,Grad Prijedor,Ukupno,80-84,2162
2017,Broj,Grad Prijedor,M,80-84,813
2017,Broj,Grad Prijedor,Ž,80-84,1349
2017,Broj,Prnjavor,Ukupno,80-84,969
2017,Broj,Prnjavor,M,80-84,362
2017,Broj,Prnjavor,Ž,80-84,607
2017,Broj,Ribnik,Ukupno,80-84,213
2017,Broj,Ribnik,M,80-84,78
2017,Broj,Ribnik,Ž,80-84,135
2017,Broj,Rogatica,Ukupno,80-84,348
2017,Broj,Rogatica,M,80-84,129
2017,Broj,Rogatica,Ž,80-84,219
2017,Broj,Rudo,Ukupno,80-84,248
2017,Broj,Rudo,M,80-84,102
2017,Broj,Rudo,Ž,80-84,146
2017,Broj,Srbac,Ukupno,80-84,496
2017,Broj,Srbac,M,80-84,167
2017,Broj,Srbac,Ž,80-84,329
2017,Broj,Srebrenica,Ukupno,80-84,185
2017,Broj,Srebrenica,M,80-84,44
2017,Broj,Srebrenica,Ž,80-84,141
2017,Broj,Stanari,Ukupno,80-84,206
2017,Broj,Stanari,M,80-84,73
2017,Broj,Stanari,Ž,80-84,133
2017,Broj,Teslić,Ukupno,80-84,913
2017,Broj,Teslić,M,80-84,362
2017,Broj,Teslić,Ž,80-84,551
2017,Broj,Grad Trebinje,Ukupno,80-84,895
2017,Broj,Grad Trebinje,M,80-84,346
2017,Broj,Grad Trebinje,Ž,80-84,549
2017,Broj,Ugljevik,Ukupno,80-84,439
2017,Broj,Ugljevik,M,80-84,160
2017,Broj,Ugljevik,Ž,80-84,279
2017,Broj,Foča,Ukupno,80-84,587
2017,Broj,Foča,M,80-84,237
2017,Broj,Foča,Ž,80-84,350
2017,Broj,Han Pijesak,Ukupno,80-84,142
2017,Broj,Han Pijesak,M,80-84,48
2017,Broj,Han Pijesak,Ž,80-84,94
2017,Broj,Čajniče,Ukupno,80-84,158
2017,Broj,Čajniče,M,80-84,54
2017,Broj,Čajniče,Ž,80-84,104
2017,Broj,Čelinac,Ukupno,80-84,316
2017,Broj,Čelinac,M,80-84,111
2017,Broj,Čelinac,Ž,80-84,205
2017,Broj,Šamac,Ukupno,80-84,490
2017,Broj,Šamac,M,80-84,181
2017,Broj,Šamac,Ž,80-84,309
2017,Broj,Šekovići,Ukupno,80-84,139
2017,Broj,Šekovići,M,80-84,48
2017,Broj,Šekovići,Ž,80-84,91
2017,Broj,Šipovo,Ukupno,80-84,317
2017,Broj,Šipovo,M,80-84,123
2017,Broj,Šipovo,Ž,80-84,194
2017,Broj,Republika Srpska,Ukupno,85-89,12003
2017,Broj,Republika Srpska,M,85-89,4303
2017,Broj,Republika Srpska,Ž,85-89,7700
2017,Broj,Grad Banja Luka,Ukupno,85-89,1579
2017,Broj,Grad Banja Luka,M,85-89,584
2017,Broj,Grad Banja Luka,Ž,85-89,995
2017,Broj,Berkovići,Ukupno,85-89,39
2017,Broj,Berkovići,M,85-89,19
2017,Broj,Berkovići,Ž,85-89,20
2017,Broj,Grad Bijeljina,Ukupno,85-89,870
2017,Broj,Grad Bijeljina,M,85-89,312
2017,Broj,Grad Bijeljina,Ž,85-89,558
2017,Broj,Bileća,Ukupno,85-89,164
2017,Broj,Bileća,M,85-89,62
2017,Broj,Bileća,Ž,85-89,102
2017,Broj,Bratunac,Ukupno,85-89,125
2017,Broj,Bratunac,M,85-89,49
2017,Broj,Bratunac,Ž,85-89,76
2017,Broj,Brod,Ukupno,85-89,171
2017,Broj,Brod,M,85-89,53
2017,Broj,Brod,Ž,85-89,118
2017,Broj,Višegrad,Ukupno,85-89,152
2017,Broj,Višegrad,M,85-89,60
2017,Broj,Višegrad,Ž,85-89,92
2017,Broj,Vlasenica,Ukupno,85-89,82
2017,Broj,Vlasenica,M,85-89,31
2017,Broj,Vlasenica,Ž,85-89,51
2017,Broj,Vukosavlje,Ukupno,85-89,57
2017,Broj,Vukosavlje,M,85-89,20
2017,Broj,Vukosavlje,Ž,85-89,37
2017,Broj,Gacko,Ukupno,85-89,122
2017,Broj,Gacko,M,85-89,46
2017,Broj,Gacko,Ž,85-89,76
2017,Broj,Grad Gradiška,Ukupno,85-89,535
2017,Broj,Grad Gradiška,M,85-89,178
2017,Broj,Grad Gradiška,Ž,85-89,357
2017,Broj,Grad Derventa,Ukupno,85-89,278
2017,Broj,Grad Derventa,M,85-89,84
2017,Broj,Grad Derventa,Ž,85-89,194
2017,Broj,Grad Doboj,Ukupno,85-89,504
2017,Broj,Grad Doboj,M,85-89,163
2017,Broj,Grad Doboj,Ž,85-89,341
2017,Broj,Donji Žabar,Ukupno,85-89,48
2017,Broj,Donji Žabar,M,85-89,19
2017,Broj,Donji Žabar,Ž,85-89,29
2017,Broj,Grad Zvornik,Ukupno,85-89,402
2017,Broj,Grad Zvornik,M,85-89,154
2017,Broj,Grad Zvornik,Ž,85-89,248
2017,Broj,Istočni Drvar,Ukupno,85-89,3
2017,Broj,Istočni Drvar,M,85-89,1
2017,Broj,Istočni Drvar,Ž,85-89,2
2017,Broj,Istočni Mostar,Ukupno,85-89,6
2017,Broj,Istočni Mostar,M,85-89,4
2017,Broj,Istočni Mostar,Ž,85-89,2
2017,Broj,Grad Istočno Sarajevo,Ukupno,85-89,663
2017,Broj,Grad Istočno Sarajevo,M,85-89,247
2017,Broj,Grad Istočno Sarajevo,Ž,85-89,416
2017,Broj,Istočna Ilidža,Ukupno,85-89,153
2017,Broj,Istočna Ilidža,M,85-89,59
2017,Broj,Istočna Ilidža,Ž,85-89,94
2017,Broj,Istočno Novo Sarajevo,Ukupno,85-89,105
2017,Broj,Istočno Novo Sarajevo,M,85-89,31
2017,Broj,Istočno Novo Sarajevo,Ž,85-89,74
2017,Broj,Istočni Stari Grad,Ukupno,85-89,11
2017,Broj,Istočni Stari Grad,M,85-89,3
2017,Broj,Istočni Stari Grad,Ž,85-89,8
2017,Broj,Pale,Ukupno,85-89,204
2017,Broj,Pale,M,85-89,80
2017,Broj,Pale,Ž,85-89,124
2017,Broj,Sokolac,Ukupno,85-89,161
2017,Broj,Sokolac,M,85-89,66
2017,Broj,Sokolac,Ž,85-89,95
2017,Broj,Trnovo,Ukupno,85-89,29
2017,Broj,Trnovo,M,85-89,8
2017,Broj,Trnovo,Ž,85-89,21
2017,Broj,Jezero,Ukupno,85-89,8
2017,Broj,Jezero,M,85-89,2
2017,Broj,Jezero,Ž,85-89,6
2017,Broj,Kalinovik,Ukupno,85-89,44
2017,Broj,Kalinovik,M,85-89,18
2017,Broj,Kalinovik,Ž,85-89,26
2017,Broj,Kneževo,Ukupno,85-89,85
2017,Broj,Kneževo,M,85-89,29
2017,Broj,Kneževo,Ž,85-89,56
2017,Broj,Kostajnica,Ukupno,85-89,73
2017,Broj,Kostajnica,M,85-89,22
2017,Broj,Kostajnica,Ž,85-89,51
2017,Broj,Kotor Varoš,Ukupno,85-89,77
2017,Broj,Kotor Varoš,M,85-89,28
2017,Broj,Kotor Varoš,Ž,85-89,49
2017,Broj,Kozarska Dubica,Ukupno,85-89,311
2017,Broj,Kozarska Dubica,M,85-89,110
2017,Broj,Kozarska Dubica,Ž,85-89,201
2017,Broj,Krupa Na Uni,Ukupno,85-89,31
2017,Broj,Krupa Na Uni,M,85-89,7
2017,Broj,Krupa Na Uni,Ž,85-89,24
2017,Broj,Kupres,Ukupno,85-89,5
2017,Broj,Kupres,M,85-89,2
2017,Broj,Kupres,Ž,85-89,3
2017,Broj,Laktaši,Ukupno,85-89,342
2017,Broj,Laktaši,M,85-89,123
2017,Broj,Laktaši,Ž,85-89,219
2017,Broj,Lopare,Ukupno,85-89,199
2017,Broj,Lopare,M,85-89,68
2017,Broj,Lopare,Ž,85-89,131
2017,Broj,Ljubinje,Ukupno,85-89,78
2017,Broj,Ljubinje,M,85-89,27
2017,Broj,Ljubinje,Ž,85-89,51
2017,Broj,Milići,Ukupno,85-89,67
2017,Broj,Milići,M,85-89,17
2017,Broj,Milići,Ž,85-89,50
2017,Broj,Modriča,Ukupno,85-89,247
2017,Broj,Modriča,M,85-89,89
2017,Broj,Modriča,Ž,85-89,158
2017,Broj,Mrkonjić Grad,Ukupno,85-89,238
2017,Broj,Mrkonjić Grad,M,85-89,89
2017,Broj,Mrkonjić Grad,Ž,85-89,149
2017,Broj,Nevesinje,Ukupno,85-89,186
2017,Broj,Nevesinje,M,85-89,65
2017,Broj,Nevesinje,Ž,85-89,121
2017,Broj,Novi Grad,Ukupno,85-89,271
2017,Broj,Novi Grad,M,85-89,93
2017,Broj,Novi Grad,Ž,85-89,178
2017,Broj,Novo Goražde,Ukupno,85-89,43
2017,Broj,Novo Goražde,M,85-89,22
2017,Broj,Novo Goražde,Ž,85-89,21
2017,Broj,Osmaci,Ukupno,85-89,44
2017,Broj,Osmaci,M,85-89,21
2017,Broj,Osmaci,Ž,85-89,23
2017,Broj,Oštra Luka,Ukupno,85-89,29
2017,Broj,Oštra Luka,M,85-89,5
2017,Broj,Oštra Luka,Ž,85-89,24
2017,Broj,Pelagićevo,Ukupno,85-89,93
2017,Broj,Pelagićevo,M,85-89,27
2017,Broj,Pelagićevo,Ž,85-89,66
2017,Broj,Petrovac,Ukupno,85-89,16
2017,Broj,Petrovac,M,85-89,5
2017,Broj,Petrovac,Ž,85-89,11
2017,Broj,Petrovo,Ukupno,85-89,89
2017,Broj,Petrovo,M,85-89,33
2017,Broj,Petrovo,Ž,85-89,56
2017,Broj,Grad Prijedor,Ukupno,85-89,802
2017,Broj,Grad Prijedor,M,85-89,299
2017,Broj,Grad Prijedor,Ž,85-89,503
2017,Broj,Prnjavor,Ukupno,85-89,337
2017,Broj,Prnjavor,M,85-89,117
2017,Broj,Prnjavor,Ž,85-89,220
2017,Broj,Ribnik,Ukupno,85-89,90
2017,Broj,Ribnik,M,85-89,39
2017,Broj,Ribnik,Ž,85-89,51
2017,Broj,Rogatica,Ukupno,85-89,152
2017,Broj,Rogatica,M,85-89,53
2017,Broj,Rogatica,Ž,85-89,99
2017,Broj,Rudo,Ukupno,85-89,79
2017,Broj,Rudo,M,85-89,33
2017,Broj,Rudo,Ž,85-89,46
2017,Broj,Srbac,Ukupno,85-89,221
2017,Broj,Srbac,M,85-89,75
2017,Broj,Srbac,Ž,85-89,146
2017,Broj,Srebrenica,Ukupno,85-89,68
2017,Broj,Srebrenica,M,85-89,28
2017,Broj,Srebrenica,Ž,85-89,40
2017,Broj,Stanari,Ukupno,85-89,75
2017,Broj,Stanari,M,85-89,30
2017,Broj,Stanari,Ž,85-89,45
2017,Broj,Teslić,Ukupno,85-89,307
2017,Broj,Teslić,M,85-89,98
2017,Broj,Teslić,Ž,85-89,209
2017,Broj,Grad Trebinje,Ukupno,85-89,416
2017,Broj,Grad Trebinje,M,85-89,140
2017,Broj,Grad Trebinje,Ž,85-89,276
2017,Broj,Ugljevik,Ukupno,85-89,207
2017,Broj,Ugljevik,M,85-89,85
2017,Broj,Ugljevik,Ž,85-89,122
2017,Broj,Foča,Ukupno,85-89,229
2017,Broj,Foča,M,85-89,96
2017,Broj,Foča,Ž,85-89,133
2017,Broj,Han Pijesak,Ukupno,85-89,57
2017,Broj,Han Pijesak,M,85-89,24
2017,Broj,Han Pijesak,Ž,85-89,33
2017,Broj,Čajniče,Ukupno,85-89,60
2017,Broj,Čajniče,M,85-89,17
2017,Broj,Čajniče,Ž,85-89,43
2017,Broj,Čelinac,Ukupno,85-89,124
2017,Broj,Čelinac,M,85-89,41
2017,Broj,Čelinac,Ž,85-89,83
2017,Broj,Šamac,Ukupno,85-89,197
2017,Broj,Šamac,M,85-89,67
2017,Broj,Šamac,Ž,85-89,130
2017,Broj,Šekovići,Ukupno,85-89,56
2017,Broj,Šekovići,M,85-89,18
2017,Broj,Šekovići,Ž,85-89,38
2017,Broj,Šipovo,Ukupno,85-89,150
2017,Broj,Šipovo,M,85-89,55
2017,Broj,Šipovo,Ž,85-89,95
2017,Broj,Republika Srpska,Ukupno,90+,2935
2017,Broj,Republika Srpska,M,90+,915
2017,Broj,Republika Srpska,Ž,90+,2020
2017,Broj,Grad Banja Luka,Ukupno,90+,431
2017,Broj,Grad Banja Luka,M,90+,128
2017,Broj,Grad Banja Luka,Ž,90+,303
2017,Broj,Berkovići,Ukupno,90+,19
2017,Broj,Berkovići,M,90+,9
2017,Broj,Berkovići,Ž,90+,10
2017,Broj,Grad Bijeljina,Ukupno,90+,193
2017,Broj,Grad Bijeljina,M,90+,72
2017,Broj,Grad Bijeljina,Ž,90+,121
2017,Broj,Bileća,Ukupno,90+,68
2017,Broj,Bileća,M,90+,27
2017,Broj,Bileća,Ž,90+,41
2017,Broj,Bratunac,Ukupno,90+,20
2017,Broj,Bratunac,M,90+,12
2017,Broj,Bratunac,Ž,90+,8
2017,Broj,Brod,Ukupno,90+,42
2017,Broj,Brod,M,90+,7
2017,Broj,Brod,Ž,90+,35
2017,Broj,Višegrad,Ukupno,90+,35
2017,Broj,Višegrad,M,90+,9
2017,Broj,Višegrad,Ž,90+,26
2017,Broj,Vlasenica,Ukupno,90+,13
2017,Broj,Vlasenica,M,90+,2
2017,Broj,Vlasenica,Ž,90+,11
2017,Broj,Vukosavlje,Ukupno,90+,12
2017,Broj,Vukosavlje,M,90+,1
2017,Broj,Vukosavlje,Ž,90+,11
2017,Broj,Gacko,Ukupno,90+,50
2017,Broj,Gacko,M,90+,17
2017,Broj,Gacko,Ž,90+,33
2017,Broj,Grad Gradiška,Ukupno,90+,136
2017,Broj,Grad Gradiška,M,90+,51
2017,Broj,Grad Gradiška,Ž,90+,85
2017,Broj,Grad Derventa,Ukupno,90+,75
2017,Broj,Grad Derventa,M,90+,22
2017,Broj,Grad Derventa,Ž,90+,53
2017,Broj,Grad Doboj,Ukupno,90+,94
2017,Broj,Grad Doboj,M,90+,26
2017,Broj,Grad Doboj,Ž,90+,68
2017,Broj,Donji Žabar,Ukupno,90+,16
2017,Broj,Donji Žabar,M,90+,3
2017,Broj,Donji Žabar,Ž,90+,13
2017,Broj,Grad Zvornik,Ukupno,90+,88
2017,Broj,Grad Zvornik,M,90+,32
2017,Broj,Grad Zvornik,Ž,90+,56
2017,Broj,Istočni Drvar,Ukupno,90+,2
2017,Broj,Istočni Drvar,M,90+,1
2017,Broj,Istočni Drvar,Ž,90+,1
2017,Broj,Istočni Mostar,Ukupno,90+,3
2017,Broj,Istočni Mostar,M,90+,1
2017,Broj,Istočni Mostar,Ž,90+,2
2017,Broj,Grad Istočno Sarajevo,Ukupno,90+,137
2017,Broj,Grad Istočno Sarajevo,M,90+,42
2017,Broj,Grad Istočno Sarajevo,Ž,90+,95
2017,Broj,Istočna Ilidža,Ukupno,90+,31
2017,Broj,Istočna Ilidža,M,90+,3
2017,Broj,Istočna Ilidža,Ž,90+,28
2017,Broj,Istočno Novo Sarajevo,Ukupno,90+,15
2017,Broj,Istočno Novo Sarajevo,M,90+,7
2017,Broj,Istočno Novo Sarajevo,Ž,90+,8
2017,Broj,Istočni Stari Grad,Ukupno,90+,1
2017,Broj,Istočni Stari Grad,M,90+,1
2017,Broj,Istočni Stari Grad,Ž,90+,0
2017,Broj,Pale,Ukupno,90+,44
2017,Broj,Pale,M,90+,16
2017,Broj,Pale,Ž,90+,28
2017,Broj,Sokolac,Ukupno,90+,34
2017,Broj,Sokolac,M,90+,10
2017,Broj,Sokolac,Ž,90+,24
2017,Broj,Trnovo,Ukupno,90+,12
2017,Broj,Trnovo,M,90+,5
2017,Broj,Trnovo,Ž,90+,7
2017,Broj,Jezero,Ukupno,90+,5
2017,Broj,Jezero,M,90+,1
2017,Broj,Jezero,Ž,90+,4
2017,Broj,Kalinovik,Ukupno,90+,10
2017,Broj,Kalinovik,M,90+,3
2017,Broj,Kalinovik,Ž,90+,7
2017,Broj,Kneževo,Ukupno,90+,13
2017,Broj,Kneževo,M,90+,2
2017,Broj,Kneževo,Ž,90+,11
2017,Broj,Kostajnica,Ukupno,90+,19
2017,Broj,Kostajnica,M,90+,4
2017,Broj,Kostajnica,Ž,90+,15
2017,Broj,Kotor Varoš,Ukupno,90+,18
2017,Broj,Kotor Varoš,M,90+,7
2017,Broj,Kotor Varoš,Ž,90+,11
2017,Broj,Kozarska Dubica,Ukupno,90+,50
2017,Broj,Kozarska Dubica,M,90+,5
2017,Broj,Kozarska Dubica,Ž,90+,45
2017,Broj,Krupa Na Uni,Ukupno,90+,5
2017,Broj,Krupa Na Uni,M,90+,0
2017,Broj,Krupa Na Uni,Ž,90+,5
2017,Broj,Kupres,Ukupno,90+,3
2017,Broj,Kupres,M,90+,1
2017,Broj,Kupres,Ž,90+,2
2017,Broj,Laktaši,Ukupno,90+,74
2017,Broj,Laktaši,M,90+,32
2017,Broj,Laktaši,Ž,90+,42
2017,Broj,Lopare,Ukupno,90+,40
2017,Broj,Lopare,M,90+,11
2017,Broj,Lopare,Ž,90+,29
2017,Broj,Ljubinje,Ukupno,90+,23
2017,Broj,Ljubinje,M,90+,6
2017,Broj,Ljubinje,Ž,90+,17
2017,Broj,Milići,Ukupno,90+,17
2017,Broj,Milići,M,90+,4
2017,Broj,Milići,Ž,90+,13
2017,Broj,Modriča,Ukupno,90+,60
2017,Broj,Modriča,M,90+,24
